"gene" "hog" "phylostrata" "age"
"5062" "TRINITY_DN25004_c0_g1" "HOG:A0211837" "Mesangiospermae" "MC"
"5063" "TRINITY_DN2502_c0_g1" "HOG:A0204974" "Pentapetalae" "MC"
"5064" "TRINITY_DN25024_c0_g1" "HOG:A0206369" "Pentapetalae" "MC"
"5065" "TRINITY_DN25029_c0_g2" "HOG:A0237075" "Streptophyta" "MC"
"5066" "TRINITY_DN25032_c0_g1" "HOG:A0238031" "Streptophyta" "MC"
"5067" "TRINITY_DN25033_c0_g1" "HOG:A0220902" "Magnoliopsida" "MC"
"5068" "TRINITY_DN2505_c0_g1" "HOG:A0174046" "fabids" "MC"
"5069" "TRINITY_DN2506_c0_g1" "HOG:A0562325" "Eukaryota" "UC"
"5070" "TRINITY_DN25060_c0_g1" "HOG:A0237974" "Streptophyta" "MC"
"5071" "TRINITY_DN25063_c0_g1" "HOG:A0786220" "LUCA" "UC"
"5072" "TRINITY_DN2507_c0_g1" "HOG:A0202370" "Pentapetalae" "MC"
"5073" "TRINITY_DN25070_c0_g1" "HOG:A0562379" "Eukaryota" "UC"
"5074" "TRINITY_DN25073_c0_g1" "HOG:A0213240" "Mesangiospermae" "MC"
"5075" "TRINITY_DN25074_c0_g1" "HOG:A0206094" "Pentapetalae" "MC"
"5076" "TRINITY_DN25078_c0_g1" "HOG:A0781125" "LUCA" "UC"
"5077" "TRINITY_DN2508_c0_g1" "HOG:A0238968" "Viridiplantae" "UC"
"5078" "TRINITY_DN25099_c0_g1" "HOG:A0237750" "Streptophyta" "MC"
"5079" "TRINITY_DN2510_c0_g1" "HOG:A0571836" "Eukaryota" "UC"
"5080" "TRINITY_DN25100_c0_g1" "HOG:A0198254" "rosids" "MC"
"5081" "TRINITY_DN25104_c0_g1" "HOG:A0562364" "Eukaryota" "UC"
"5082" "TRINITY_DN25108_c0_g1" "HOG:A0563839" "Eukaryota" "UC"
"5083" "TRINITY_DN2511_c0_g1" "HOG:A0237668" "Streptophyta" "MC"
"5084" "TRINITY_DN2512_c0_g1" "HOG:A0576013" "Eukaryota" "UC"
"5085" "TRINITY_DN25121_c0_g1" "HOG:A0785604" "LUCA" "UC"
"5086" "TRINITY_DN25127_c0_g1" "HOG:A0202974" "Pentapetalae" "MC"
"5087" "TRINITY_DN25128_c0_g1" "HOG:A0220543" "Magnoliopsida" "MC"
"5088" "TRINITY_DN2513_c0_g1" "HOG:A0220881" "Magnoliopsida" "MC"
"5089" "TRINITY_DN25138_c0_g1" "HOG:A0220442" "Magnoliopsida" "MC"
"5090" "TRINITY_DN2514_c0_g1" "HOG:A0233818" "Embryophyta" "MC"
"5091" "TRINITY_DN25145_c0_g1" "HOG:A0174094" "fabids" "MC"
"5092" "TRINITY_DN2515_c0_g1" "HOG:A0238276" "Streptophyta" "MC"
"5093" "TRINITY_DN25153_c0_g1" "HOG:A0198214" "rosids" "MC"
"5094" "TRINITY_DN2517_c0_g1" "HOG:A0562681" "Eukaryota" "UC"
"5095" "TRINITY_DN25176_c0_g1" "HOG:A0566736" "Eukaryota" "UC"
"5096" "TRINITY_DN2518_c0_g1" "HOG:A0563451" "Eukaryota" "UC"
"5097" "TRINITY_DN25197_c0_g1" "HOG:A0562371" "Eukaryota" "UC"
"5098" "TRINITY_DN252_c0_g1" "HOG:A0563661" "Eukaryota" "UC"
"5099" "TRINITY_DN2521_c0_g1" "HOG:A0234868" "Embryophyta" "MC"
"5100" "TRINITY_DN25214_c0_g1" "HOG:A0238706" "Viridiplantae" "UC"
"5101" "TRINITY_DN25215_c0_g1" "HOG:A0237159" "Streptophyta" "MC"
"5102" "TRINITY_DN25216_c0_g1" "HOG:A0562451" "Eukaryota" "UC"
"5103" "TRINITY_DN2522_c0_g1" "HOG:A0562187" "Eukaryota" "UC"
"5104" "TRINITY_DN25220_c0_g1" "HOG:A0562194" "Eukaryota" "UC"
"5105" "TRINITY_DN2523_c0_g1" "HOG:A0211721" "Mesangiospermae" "MC"
"5106" "TRINITY_DN25236_c0_g1" "HOG:A0779842" "LUCA" "UC"
"5107" "TRINITY_DN2524_c0_g1" "HOG:A0236606" "Embryophyta" "MC"
"5108" "TRINITY_DN2526_c0_g1" "HOG:A0567207" "Eukaryota" "UC"
"5109" "TRINITY_DN25261_c0_g1" "HOG:A0202870" "Pentapetalae" "MC"
"5110" "TRINITY_DN25264_c0_g1" "HOG:A0786220" "LUCA" "UC"
"5111" "TRINITY_DN25269_c0_g1" "HOG:A0222015" "Magnoliopsida" "MC"
"5112" "TRINITY_DN2527_c0_g1" "HOG:A0231750" "Tracheophyta" "MC"
"5113" "TRINITY_DN25270_c0_g1" "HOG:A0583373" "Eukaryota" "UC"
"5114" "TRINITY_DN25275_c0_g1" "HOG:A0200155" "rosids" "MC"
"5115" "TRINITY_DN25276_c0_g1" "HOG:A0223714" "Spermatophyta" "MC"
"5116" "TRINITY_DN25278_c0_g1" "HOG:A0571705" "Eukaryota" "UC"
"5117" "TRINITY_DN2528_c0_g1" "HOG:A0566204" "Eukaryota" "UC"
"5118" "TRINITY_DN2529_c0_g1" "HOG:A0563548" "Eukaryota" "UC"
"5119" "TRINITY_DN253_c0_g1" "HOG:A0562952" "Eukaryota" "UC"
"5120" "TRINITY_DN2530_c0_g1" "HOG:A0570917" "Eukaryota" "UC"
"5121" "TRINITY_DN25301_c0_g1" "HOG:A0562359" "Eukaryota" "UC"
"5122" "TRINITY_DN25308_c0_g1" "HOG:A0237732" "Streptophyta" "MC"
"5123" "TRINITY_DN2531_c0_g1" "HOG:A0563221" "Eukaryota" "UC"
"5124" "TRINITY_DN25317_c0_g1" "HOG:A0174172" "fabids" "MC"
"5125" "TRINITY_DN25339_c0_g1" "HOG:A0223348" "Spermatophyta" "MC"
"5126" "TRINITY_DN2535_c0_g1" "HOG:A0565526" "Eukaryota" "UC"
"5127" "TRINITY_DN25350_c0_g1" "HOG:A0236506" "Embryophyta" "MC"
"5128" "TRINITY_DN25353_c0_g1" "HOG:A0233995" "Embryophyta" "MC"
"5129" "TRINITY_DN25356_c0_g1" "HOG:A0779809" "LUCA" "UC"
"5130" "TRINITY_DN2537_c0_g1" "HOG:A0238831" "Viridiplantae" "UC"
"5131" "TRINITY_DN25379_c0_g1" "HOG:A0562735" "Eukaryota" "UC"
"5132" "TRINITY_DN2538_c0_g1" "HOG:A0235036" "Embryophyta" "MC"
"5133" "TRINITY_DN25383_c0_g1" "HOG:A0562362" "Eukaryota" "UC"
"5134" "TRINITY_DN25386_c0_g1" "HOG:A0449919" "Arthropoda" "MC"
"5135" "TRINITY_DN25391_c0_g1" "HOG:A0786160" "LUCA" "UC"
"5136" "TRINITY_DN25410_c0_g1" "HOG:A0223442" "Spermatophyta" "MC"
"5137" "TRINITY_DN25416_c0_g1" "HOG:A0220515" "Magnoliopsida" "MC"
"5138" "TRINITY_DN2542_c0_g1" "HOG:A0563360" "Eukaryota" "UC"
"5139" "TRINITY_DN25425_c0_g1" "HOG:A0220687" "Magnoliopsida" "MC"
"5140" "TRINITY_DN25427_c0_g1" "HOG:A0180062" "Malvaceae" "MC"
"5141" "TRINITY_DN2543_c0_g1" "HOG:A0563404" "Eukaryota" "UC"
"5142" "TRINITY_DN25437_c0_g1" "HOG:A0222261" "Magnoliopsida" "MC"
"5143" "TRINITY_DN25438_c0_g1" "HOG:A0220852" "Magnoliopsida" "MC"
"5144" "TRINITY_DN25446_c0_g1" "HOG:A0202573" "Pentapetalae" "MC"
"5145" "TRINITY_DN25450_c0_g1" "HOG:A0562738" "Eukaryota" "UC"
"5146" "TRINITY_DN25458_c0_g1" "HOG:A0785678" "LUCA" "UC"
"5147" "TRINITY_DN2546_c0_g1" "HOG:A0566638" "Eukaryota" "UC"
"5148" "TRINITY_DN25467_c0_g1" "HOG:A0779714" "LUCA" "UC"
"5149" "TRINITY_DN2547_c0_g1" "HOG:A0567225" "Eukaryota" "UC"
"5150" "TRINITY_DN25471_c0_g1" "HOG:A0758015" "Bacteria" "MC"
"5151" "TRINITY_DN25473_c0_g1" "HOG:A0220408" "Magnoliopsida" "MC"
"5152" "TRINITY_DN2548_c0_g1" "HOG:A0237247" "Streptophyta" "MC"
"5153" "TRINITY_DN25492_c0_g1" "HOG:A0221323" "Magnoliopsida" "MC"
"5154" "TRINITY_DN255_c0_g1" "HOG:A0220071" "Magnoliopsida" "MC"
"5155" "TRINITY_DN25506_c0_g1" "HOG:A0583286" "Eukaryota" "UC"
"5156" "TRINITY_DN25507_c0_g1" "HOG:A0788546" "LUCA" "UC"
"5157" "TRINITY_DN2551_c0_g1" "HOG:A0566728" "Eukaryota" "UC"
"5158" "TRINITY_DN25512_c0_g1" "HOG:A0223463" "Spermatophyta" "MC"
"5159" "TRINITY_DN25513_c0_g2" "HOG:A0584632" "Eukaryota" "UC"
"5160" "TRINITY_DN25514_c0_g1" "HOG:A0211911" "Mesangiospermae" "MC"
"5161" "TRINITY_DN25515_c0_g1" "HOG:A0575940" "Eukaryota" "UC"
"5162" "TRINITY_DN25521_c0_g1" "HOG:A0213358" "Mesangiospermae" "MC"
"5163" "TRINITY_DN25525_c0_g1" "HOG:A0203861" "Pentapetalae" "MC"
"5164" "TRINITY_DN2554_c0_g1" "HOG:A0211726" "Mesangiospermae" "MC"
"5165" "TRINITY_DN2555_c0_g1" "HOG:A0199323" "rosids" "MC"
"5166" "TRINITY_DN25565_c0_g1" "HOG:A0175263" "fabids" "MC"
"5167" "TRINITY_DN25568_c0_g1" "HOG:A0238599" "Viridiplantae" "UC"
"5168" "TRINITY_DN2557_c0_g1" "HOG:A0236606" "Embryophyta" "MC"
"5169" "TRINITY_DN25570_c0_g1" "HOG:A0239004" "Viridiplantae" "UC"
"5170" "TRINITY_DN25577_c0_g1" "HOG:A0232763" "Tracheophyta" "MC"
"5171" "TRINITY_DN25618_c0_g1" "HOG:A0780092" "LUCA" "UC"
"5172" "TRINITY_DN2562_c0_g1" "HOG:A0563027" "Eukaryota" "UC"
"5173" "TRINITY_DN2565_c0_g1" "HOG:A0566777" "Eukaryota" "UC"
"5174" "TRINITY_DN25650_c0_g1" "HOG:A0219727" "Magnoliopsida" "MC"
"5175" "TRINITY_DN25655_c0_g1" "HOG:A0562979" "Eukaryota" "UC"
"5176" "TRINITY_DN2566_c0_g1" "HOG:A0221147" "Magnoliopsida" "MC"
"5177" "TRINITY_DN25668_c0_g1" "HOG:A0563881" "Eukaryota" "UC"
"5178" "TRINITY_DN2567_c0_g1" "HOG:A0567015" "Eukaryota" "UC"
"5179" "TRINITY_DN25673_c0_g1" "HOG:A0555194" "Opisthokonta" "MC"
"5180" "TRINITY_DN25682_c0_g1" "HOG:A0206101" "Pentapetalae" "MC"
"5181" "TRINITY_DN25686_c0_g1" "HOG:A0223371" "Spermatophyta" "MC"
"5182" "TRINITY_DN2569_c0_g1" "HOG:A0788276" "LUCA" "UC"
"5183" "TRINITY_DN25699_c0_g1" "HOG:A0239023" "Viridiplantae" "UC"
"5184" "TRINITY_DN2570_c0_g1" "HOG:A0224240" "Spermatophyta" "MC"
"5185" "TRINITY_DN2571_c0_g1" "HOG:A0565956" "Eukaryota" "UC"
"5186" "TRINITY_DN2572_c0_g1" "HOG:A0563486" "Eukaryota" "UC"
"5187" "TRINITY_DN2573_c0_g1" "HOG:A0219569" "Magnoliopsida" "MC"
"5188" "TRINITY_DN25737_c0_g1" "HOG:A0757204" "Bacteria" "MC"
"5189" "TRINITY_DN2575_c0_g1" "HOG:A0562579" "Eukaryota" "UC"
"5190" "TRINITY_DN2577_c0_g1" "HOG:A0237689" "Streptophyta" "MC"
"5191" "TRINITY_DN25778_c0_g1" "HOG:A0211741" "Mesangiospermae" "MC"
"5192" "TRINITY_DN25782_c0_g1" "HOG:A0198847" "rosids" "MC"
"5193" "TRINITY_DN25783_c0_g1" "HOG:A0203068" "Pentapetalae" "MC"
"5194" "TRINITY_DN2580_c0_g1" "HOG:A0174598" "fabids" "MC"
"5195" "TRINITY_DN25806_c0_g1" "HOG:A0223446" "Spermatophyta" "MC"
"5196" "TRINITY_DN25809_c0_g1" "HOG:A0222378" "Magnoliopsida" "MC"
"5197" "TRINITY_DN2581_c0_g1" "HOG:A0211802" "Mesangiospermae" "MC"
"5198" "TRINITY_DN25814_c0_g1" "HOG:A0562898" "Eukaryota" "UC"
"5199" "TRINITY_DN25819_c0_g1" "HOG:A0235805" "Embryophyta" "MC"
"5200" "TRINITY_DN2582_c0_g1" "HOG:A0237711" "Streptophyta" "MC"
"5201" "TRINITY_DN2584_c0_g1" "HOG:A0234030" "Embryophyta" "MC"
"5202" "TRINITY_DN25846_c0_g1" "HOG:A0237385" "Streptophyta" "MC"
"5203" "TRINITY_DN25858_c0_g1" "HOG:A0785615" "LUCA" "UC"
"5204" "TRINITY_DN2587_c0_g1" "HOG:A0240196" "Viridiplantae" "UC"
"5205" "TRINITY_DN25870_c0_g1" "HOG:A0211853" "Mesangiospermae" "MC"
"5206" "TRINITY_DN25877_c0_g1" "HOG:A0233606" "Embryophyta" "MC"
"5207" "TRINITY_DN2588_c0_g1" "HOG:A0237220" "Streptophyta" "MC"
"5208" "TRINITY_DN25880_c0_g1" "HOG:A0202475" "Pentapetalae" "MC"
"5209" "TRINITY_DN25887_c0_g1" "HOG:A0566803" "Eukaryota" "UC"
"5210" "TRINITY_DN2589_c0_g1" "HOG:A0224801" "Spermatophyta" "MC"
"5211" "TRINITY_DN25895_c0_g1" "HOG:A0563967" "Eukaryota" "UC"
"5212" "TRINITY_DN25896_c0_g1" "HOG:A0206411" "Pentapetalae" "MC"
"5213" "TRINITY_DN2590_c0_g1" "HOG:A0563572" "Eukaryota" "UC"
"5214" "TRINITY_DN2591_c0_g1" "HOG:A0224141" "Spermatophyta" "MC"
"5215" "TRINITY_DN25910_c0_g1" "HOG:A0562876" "Eukaryota" "UC"
"5216" "TRINITY_DN25912_c0_g1" "HOG:A0219739" "Magnoliopsida" "MC"
"5217" "TRINITY_DN25915_c0_g1" "HOG:A0202641" "Pentapetalae" "MC"
"5218" "TRINITY_DN25917_c0_g1" "HOG:A0780050" "LUCA" "UC"
"5219" "TRINITY_DN25920_c0_g1" "HOG:A0206294" "Pentapetalae" "MC"
"5220" "TRINITY_DN25921_c0_g1" "HOG:A0212924" "Mesangiospermae" "MC"
"5221" "TRINITY_DN25927_c0_g1" "HOG:A0199854" "rosids" "MC"
"5222" "TRINITY_DN25935_c0_g1" "HOG:A0169697" "asterids" "MC"
"5223" "TRINITY_DN25939_c0_g1" "HOG:A0562215" "Eukaryota" "UC"
"5224" "TRINITY_DN2594_c0_g1" "HOG:A0237097" "Streptophyta" "MC"
"5225" "TRINITY_DN25948_c0_g1" "HOG:A0211919" "Mesangiospermae" "MC"
"5226" "TRINITY_DN2595_c0_g1" "HOG:A0238777" "Viridiplantae" "UC"
"5227" "TRINITY_DN25954_c0_g1" "HOG:A0569121" "Eukaryota" "UC"
"5228" "TRINITY_DN2596_c0_g1" "HOG:A0562526" "Eukaryota" "UC"
"5229" "TRINITY_DN25967_c0_g1" "HOG:A0208664" "Pentapetalae" "MC"
"5230" "TRINITY_DN25972_c0_g1" "HOG:A0233693" "Embryophyta" "MC"
"5231" "TRINITY_DN25973_c0_g1" "HOG:A0786990" "LUCA" "UC"
"5232" "TRINITY_DN25977_c0_g1" "HOG:A0206088" "Pentapetalae" "MC"
"5233" "TRINITY_DN25984_c0_g1" "HOG:A0236679" "Embryophyta" "MC"
"5234" "TRINITY_DN2600_c0_g1" "HOG:A0566894" "Eukaryota" "UC"
"5235" "TRINITY_DN26006_c0_g1" "HOG:A0562279" "Eukaryota" "UC"
"5236" "TRINITY_DN2601_c0_g2" "HOG:A0564180" "Eukaryota" "UC"
"5237" "TRINITY_DN2602_c0_g1" "HOG:A0781076" "LUCA" "UC"
"5238" "TRINITY_DN2603_c0_g1" "HOG:A0563730" "Eukaryota" "UC"
"5239" "TRINITY_DN26030_c0_g1" "HOG:A0199311" "rosids" "MC"
"5240" "TRINITY_DN2604_c0_g1" "HOG:A0203315" "Pentapetalae" "MC"
"5241" "TRINITY_DN26046_c0_g1" "HOG:A0221003" "Magnoliopsida" "MC"
"5242" "TRINITY_DN26054_c0_g1" "HOG:A0220155" "Magnoliopsida" "MC"
"5243" "TRINITY_DN26060_c0_g1" "HOG:A0200272" "rosids" "MC"
"5244" "TRINITY_DN2607_c0_g1" "HOG:A0223660" "Spermatophyta" "MC"
"5245" "TRINITY_DN26076_c0_g1" "HOG:A0207376" "Pentapetalae" "MC"
"5246" "TRINITY_DN26077_c0_g1" "HOG:A0236545" "Embryophyta" "MC"
"5247" "TRINITY_DN2608_c0_g1" "HOG:A0563225" "Eukaryota" "UC"
"5248" "TRINITY_DN2609_c0_g1" "HOG:A0206148" "Pentapetalae" "MC"
"5249" "TRINITY_DN2610_c0_g1" "HOG:A0781948" "LUCA" "UC"
"5250" "TRINITY_DN26100_c0_g1" "HOG:A0202676" "Pentapetalae" "MC"
"5251" "TRINITY_DN26110_c0_g1" "HOG:A0232213" "Tracheophyta" "MC"
"5252" "TRINITY_DN26115_c0_g1" "HOG:A0563266" "Eukaryota" "UC"
"5253" "TRINITY_DN2614_c0_g1" "HOG:A0205021" "Pentapetalae" "MC"
"5254" "TRINITY_DN26153_c0_g1" "HOG:A0564356" "Eukaryota" "UC"
"5255" "TRINITY_DN2616_c0_g1" "HOG:A0569037" "Eukaryota" "UC"
"5256" "TRINITY_DN26167_c0_g1" "HOG:A0220462" "Magnoliopsida" "MC"
"5257" "TRINITY_DN26169_c0_g1" "HOG:A0198643" "rosids" "MC"
"5258" "TRINITY_DN2617_c0_g1" "HOG:A0237277" "Streptophyta" "MC"
"5259" "TRINITY_DN2618_c0_g1" "HOG:A0568170" "Eukaryota" "UC"
"5260" "TRINITY_DN26182_c0_g1" "HOG:A0562406" "Eukaryota" "UC"
"5261" "TRINITY_DN26191_c0_g1" "HOG:A0235118" "Embryophyta" "MC"
"5262" "TRINITY_DN26192_c0_g1" "HOG:A0198433" "rosids" "MC"
"5263" "TRINITY_DN2620_c0_g1" "HOG:A0563667" "Eukaryota" "UC"
"5264" "TRINITY_DN2621_c0_g1" "HOG:A0226651" "Spermatophyta" "MC"
"5265" "TRINITY_DN26211_c0_g1" "HOG:A0219621" "Magnoliopsida" "MC"
"5266" "TRINITY_DN26230_c0_g1" "HOG:A0570604" "Eukaryota" "UC"
"5267" "TRINITY_DN26235_c0_g1" "HOG:A0562223" "Eukaryota" "UC"
"5268" "TRINITY_DN2624_c0_g1" "HOG:A0568290" "Eukaryota" "UC"
"5269" "TRINITY_DN2625_c0_g1" "HOG:A0779715" "LUCA" "UC"
"5270" "TRINITY_DN26257_c0_g1" "HOG:A0788146" "LUCA" "UC"
"5271" "TRINITY_DN2626_c0_g1" "HOG:A0562215" "Eukaryota" "UC"
"5272" "TRINITY_DN26260_c0_g1" "HOG:A0206316" "Pentapetalae" "MC"
"5273" "TRINITY_DN26264_c0_g1" "HOG:A0220017" "Magnoliopsida" "MC"
"5274" "TRINITY_DN2628_c0_g1" "HOG:A0780190" "LUCA" "UC"
"5275" "TRINITY_DN2629_c0_g1" "HOG:A0570392" "Eukaryota" "UC"
"5276" "TRINITY_DN2632_c0_g1" "HOG:A0785845" "LUCA" "UC"
"5277" "TRINITY_DN2634_c0_g1" "HOG:A0238629" "Viridiplantae" "UC"
"5278" "TRINITY_DN26349_c0_g1" "HOG:A0237973" "Streptophyta" "MC"
"5279" "TRINITY_DN2635_c0_g1" "HOG:A0567168" "Eukaryota" "UC"
"5280" "TRINITY_DN26352_c0_g1" "HOG:A0563420" "Eukaryota" "UC"
"5281" "TRINITY_DN26355_c0_g1" "HOG:A0238313" "Streptophyta" "MC"
"5282" "TRINITY_DN2636_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"5283" "TRINITY_DN26364_c0_g1" "HOG:A0237310" "Streptophyta" "MC"
"5284" "TRINITY_DN2637_c0_g1" "HOG:A0234805" "Embryophyta" "MC"
"5285" "TRINITY_DN26374_c0_g1" "HOG:A0237661" "Streptophyta" "MC"
"5286" "TRINITY_DN26375_c0_g1" "HOG:A0220613" "Magnoliopsida" "MC"
"5287" "TRINITY_DN26379_c0_g1" "HOG:A0237235" "Streptophyta" "MC"
"5288" "TRINITY_DN26383_c0_g1" "HOG:A0219923" "Magnoliopsida" "MC"
"5289" "TRINITY_DN26391_c0_g1" "HOG:A0570911" "Eukaryota" "UC"
"5290" "TRINITY_DN26396_c0_g1" "HOG:A0781644" "LUCA" "UC"
"5291" "TRINITY_DN26397_c0_g1" "HOG:A0220945" "Magnoliopsida" "MC"
"5292" "TRINITY_DN2640_c0_g1" "HOG:A0563013" "Eukaryota" "UC"
"5293" "TRINITY_DN26405_c0_g1" "HOG:A0779917" "LUCA" "UC"
"5294" "TRINITY_DN2641_c0_g1" "HOG:A0781066" "LUCA" "UC"
"5295" "TRINITY_DN26410_c0_g1" "HOG:A0571812" "Eukaryota" "UC"
"5296" "TRINITY_DN26418_c0_g1" "HOG:A0563867" "Eukaryota" "UC"
"5297" "TRINITY_DN2643_c0_g1" "HOG:A0203385" "Pentapetalae" "MC"
"5298" "TRINITY_DN26434_c0_g1" "HOG:A0224643" "Spermatophyta" "MC"
"5299" "TRINITY_DN2644_c0_g1" "HOG:A0564140" "Eukaryota" "UC"
"5300" "TRINITY_DN26442_c0_g1" "HOG:A0202448" "Pentapetalae" "MC"
"5301" "TRINITY_DN26443_c0_g1" "HOG:A0206296" "Pentapetalae" "MC"
"5302" "TRINITY_DN2645_c0_g1" "HOG:A0237217" "Streptophyta" "MC"
"5303" "TRINITY_DN2646_c0_g1" "HOG:A0562217" "Eukaryota" "UC"
"5304" "TRINITY_DN2647_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"5305" "TRINITY_DN2648_c0_g1" "HOG:A0779735" "LUCA" "UC"
"5306" "TRINITY_DN26490_c0_g1" "HOG:A0204891" "Pentapetalae" "MC"
"5307" "TRINITY_DN26494_c0_g1" "HOG:A0237999" "Streptophyta" "MC"
"5308" "TRINITY_DN265_c0_g1" "HOG:A0562234" "Eukaryota" "UC"
"5309" "TRINITY_DN2650_c0_g1" "HOG:A0570987" "Eukaryota" "UC"
"5310" "TRINITY_DN26518_c0_g1" "HOG:A0202821" "Pentapetalae" "MC"
"5311" "TRINITY_DN26521_c0_g1" "HOG:A0236543" "Embryophyta" "MC"
"5312" "TRINITY_DN2655_c0_g1" "HOG:A0224479" "Spermatophyta" "MC"
"5313" "TRINITY_DN26554_c0_g1" "HOG:A0581889" "Eukaryota" "UC"
"5314" "TRINITY_DN26559_c0_g1" "HOG:A0202479" "Pentapetalae" "MC"
"5315" "TRINITY_DN2656_c0_g1" "HOG:A0571822" "Eukaryota" "UC"
"5316" "TRINITY_DN26562_c0_g1" "HOG:A0174507" "fabids" "MC"
"5317" "TRINITY_DN26573_c0_g1" "HOG:A0219805" "Magnoliopsida" "MC"
"5318" "TRINITY_DN2658_c0_g1" "HOG:A0562844" "Eukaryota" "UC"
"5319" "TRINITY_DN2659_c0_g1" "HOG:A0570424" "Eukaryota" "UC"
"5320" "TRINITY_DN26592_c0_g1" "HOG:A0562187" "Eukaryota" "UC"
"5321" "TRINITY_DN26593_c0_g1" "HOG:A0563172" "Eukaryota" "UC"
"5322" "TRINITY_DN266_c0_g1" "HOG:A0562356" "Eukaryota" "UC"
"5323" "TRINITY_DN2660_c0_g1" "HOG:A0238932" "Viridiplantae" "UC"
"5324" "TRINITY_DN2661_c0_g1" "HOG:A0223799" "Spermatophyta" "MC"
"5325" "TRINITY_DN26610_c0_g1" "HOG:A0233601" "Embryophyta" "MC"
"5326" "TRINITY_DN2663_c0_g1" "HOG:A0571804" "Eukaryota" "UC"
"5327" "TRINITY_DN26639_c0_g1" "HOG:A0787334" "LUCA" "UC"
"5328" "TRINITY_DN2664_c0_g1" "HOG:A0563062" "Eukaryota" "UC"
"5329" "TRINITY_DN2666_c0_g1" "HOG:A0211574" "Mesangiospermae" "MC"
"5330" "TRINITY_DN2667_c0_g1" "HOG:A0206487" "Pentapetalae" "MC"
"5331" "TRINITY_DN2668_c0_g1" "HOG:A0203000" "Pentapetalae" "MC"
"5332" "TRINITY_DN26683_c0_g1" "HOG:A0224203" "Spermatophyta" "MC"
"5333" "TRINITY_DN26695_c0_g1" "HOG:A0197535" "malvids" "MC"
"5334" "TRINITY_DN26697_c0_g1" "HOG:A0557596" "Opisthokonta" "MC"
"5335" "TRINITY_DN267_c0_g1" "HOG:A0563161" "Eukaryota" "UC"
"5336" "TRINITY_DN26703_c0_g1" "HOG:A0220282" "Magnoliopsida" "MC"
"5337" "TRINITY_DN2671_c0_g1" "HOG:A0198582" "rosids" "MC"
"5338" "TRINITY_DN26711_c0_g1" "HOG:A0529105" "Deuterostomia" "MC"
"5339" "TRINITY_DN2672_c0_g1" "HOG:A0562259" "Eukaryota" "UC"
"5340" "TRINITY_DN26738_c0_g1" "HOG:A0234741" "Embryophyta" "MC"
"5341" "TRINITY_DN26748_c0_g1" "HOG:A0235454" "Embryophyta" "MC"
"5342" "TRINITY_DN26752_c0_g1" "HOG:A0562248" "Eukaryota" "UC"
"5343" "TRINITY_DN2676_c0_g1" "HOG:A0237409" "Streptophyta" "MC"
"5344" "TRINITY_DN2677_c0_g1" "HOG:A0220846" "Magnoliopsida" "MC"
"5345" "TRINITY_DN2678_c0_g1" "HOG:A0197997" "rosids" "MC"
"5346" "TRINITY_DN26784_c0_g1" "HOG:A0154020" "Poaceae" "MC"
"5347" "TRINITY_DN268_c0_g1" "HOG:A0569145" "Eukaryota" "UC"
"5348" "TRINITY_DN2682_c0_g1" "HOG:A0566956" "Eukaryota" "UC"
"5349" "TRINITY_DN26834_c0_g1" "HOG:A0783042" "LUCA" "UC"
"5350" "TRINITY_DN26839_c0_g1" "HOG:A0747944" "Proteobacteria" "MC"
"5351" "TRINITY_DN2684_c0_g1" "HOG:A0563175" "Eukaryota" "UC"
"5352" "TRINITY_DN2686_c0_g1" "HOG:A0564155" "Eukaryota" "UC"
"5353" "TRINITY_DN2687_c0_g1" "HOG:A0212131" "Mesangiospermae" "MC"
"5354" "TRINITY_DN26887_c0_g1" "HOG:A0211739" "Mesangiospermae" "MC"
"5355" "TRINITY_DN26895_c0_g1" "HOG:A0207251" "Pentapetalae" "MC"
"5356" "TRINITY_DN26897_c0_g1" "HOG:A0223801" "Spermatophyta" "MC"
"5357" "TRINITY_DN26906_c0_g1" "HOG:A0563951" "Eukaryota" "UC"
"5358" "TRINITY_DN26908_c0_g1" "HOG:A0223595" "Spermatophyta" "MC"
"5359" "TRINITY_DN26912_c0_g1" "HOG:A0562898" "Eukaryota" "UC"
"5360" "TRINITY_DN26930_c0_g1" "HOG:A0566627" "Eukaryota" "UC"
"5361" "TRINITY_DN26937_c0_g1" "HOG:A0562616" "Eukaryota" "UC"
"5362" "TRINITY_DN2695_c0_g1" "HOG:A0202909" "Pentapetalae" "MC"
"5363" "TRINITY_DN26950_c0_g1" "HOG:A0238708" "Viridiplantae" "UC"
"5364" "TRINITY_DN26953_c0_g1" "HOG:A0779767" "LUCA" "UC"
"5365" "TRINITY_DN26957_c0_g1" "HOG:A0224083" "Spermatophyta" "MC"
"5366" "TRINITY_DN2697_c0_g1" "HOG:A0562678" "Eukaryota" "UC"
"5367" "TRINITY_DN26971_c0_g1" "HOG:A0203076" "Pentapetalae" "MC"
"5368" "TRINITY_DN26973_c0_g1" "HOG:A0174607" "fabids" "MC"
"5369" "TRINITY_DN26974_c0_g1" "HOG:A0213187" "Mesangiospermae" "MC"
"5370" "TRINITY_DN2698_c0_g1" "HOG:A0205100" "Pentapetalae" "MC"
"5371" "TRINITY_DN26983_c0_g1" "HOG:A0214408" "Mesangiospermae" "MC"
