"transcript" "hog" "id" "phylostrata" "gene"
"13029" "TRINITY_DN3673_c0_g1_i1" "HOG:A0237135" 237135 "Streptophyta" "TRINITY_DN3673_c0_g1"
"13030" "TRINITY_DN36734_c0_g1_i1" "HOG:A0227842" 227842 "Spermatophyta" "TRINITY_DN36734_c0_g1"
"13031" "TRINITY_DN36739_c0_g1_i1" "HOG:A0203555" 203555 "Pentapetalae" "TRINITY_DN36739_c0_g1"
"13032" "TRINITY_DN3674_c0_g1_i2" "HOG:A0781076" 781076 "LUCA" "TRINITY_DN3674_c0_g1"
"13033" "TRINITY_DN36746_c0_g1_i1" "HOG:A0780480" 780480 "LUCA" "TRINITY_DN36746_c0_g1"
"13034" "TRINITY_DN36751_c0_g1_i1" "HOG:A0563572" 563572 "Eukaryota" "TRINITY_DN36751_c0_g1"
"13035" "TRINITY_DN3676_c0_g2_i1" "HOG:A0202563" 202563 "Pentapetalae" "TRINITY_DN3676_c0_g2"
"13036" "TRINITY_DN3676_c0_g2_i10" "HOG:A0202563" 202563 "Pentapetalae" "TRINITY_DN3676_c0_g2"
"13037" "TRINITY_DN3677_c0_g1_i1" "HOG:A0168140" 168140 "asterids" "TRINITY_DN3677_c0_g1"
"13038" "TRINITY_DN36773_c0_g1_i1" "HOG:A0780422" 780422 "LUCA" "TRINITY_DN36773_c0_g1"
"13039" "TRINITY_DN36776_c0_g1_i1" "HOG:A0563080" 563080 "Eukaryota" "TRINITY_DN36776_c0_g1"
"13040" "TRINITY_DN36778_c0_g1_i1" "HOG:A0563401" 563401 "Eukaryota" "TRINITY_DN36778_c0_g1"
"13041" "TRINITY_DN3678_c0_g1_i1" "HOG:A0780789" 780789 "LUCA" "TRINITY_DN3678_c0_g1"
"13042" "TRINITY_DN36785_c0_g1_i1" "HOG:A0567042" 567042 "Eukaryota" "TRINITY_DN36785_c0_g1"
"13043" "TRINITY_DN3679_c0_g1_i1" "HOG:A0237449" 237449 "Streptophyta" "TRINITY_DN3679_c0_g1"
"13044" "TRINITY_DN36796_c0_g1_i1" "HOG:A0206348" 206348 "Pentapetalae" "TRINITY_DN36796_c0_g1"
"13045" "TRINITY_DN36797_c0_g1_i1" "HOG:A0202589" 202589 "Pentapetalae" "TRINITY_DN36797_c0_g1"
"13046" "TRINITY_DN368_c0_g1_i1" "HOG:A0239415" 239415 "Viridiplantae" "TRINITY_DN368_c0_g1"
"13047" "TRINITY_DN3680_c0_g1_i1" "HOG:A0237198" 237198 "Streptophyta" "TRINITY_DN3680_c0_g1"
"13048" "TRINITY_DN3681_c0_g1_i1" "HOG:A0238820" 238820 "Viridiplantae" "TRINITY_DN3681_c0_g1"
"13049" "TRINITY_DN36814_c0_g1_i1" "HOG:A0233739" 233739 "Embryophyta" "TRINITY_DN36814_c0_g1"
"13050" "TRINITY_DN3682_c0_g1_i1" "HOG:A0562451" 562451 "Eukaryota" "TRINITY_DN3682_c0_g1"
"13051" "TRINITY_DN3682_c0_g1_i11" "HOG:A0562451" 562451 "Eukaryota" "TRINITY_DN3682_c0_g1"
"13052" "TRINITY_DN3682_c0_g1_i3" "HOG:A0562451" 562451 "Eukaryota" "TRINITY_DN3682_c0_g1"
"13053" "TRINITY_DN3682_c1_g1_i1" "HOG:A0562451" 562451 "Eukaryota" "TRINITY_DN3682_c1_g1"
"13054" "TRINITY_DN36821_c0_g1_i1" "HOG:A0441730" 441730 "Neoptera" "TRINITY_DN36821_c0_g1"
"13055" "TRINITY_DN36826_c0_g1_i1" "HOG:A0562522" 562522 "Eukaryota" "TRINITY_DN36826_c0_g1"
"13056" "TRINITY_DN36838_c0_g1_i1" "HOG:A0567241" 567241 "Eukaryota" "TRINITY_DN36838_c0_g1"
"13057" "TRINITY_DN3686_c0_g1_i1" "HOG:A0565330" 565330 "Eukaryota" "TRINITY_DN3686_c0_g1"
"13058" "TRINITY_DN3686_c0_g1_i5" "HOG:A0565330" 565330 "Eukaryota" "TRINITY_DN3686_c0_g1"
"13059" "TRINITY_DN3686_c0_g1_i6" "HOG:A0233887" 233887 "Embryophyta" "TRINITY_DN3686_c0_g1"
"13060" "TRINITY_DN3686_c0_g1_i7" "HOG:A0565330" 565330 "Eukaryota" "TRINITY_DN3686_c0_g1"
"13061" "TRINITY_DN36860_c0_g1_i1" "HOG:A0564068" 564068 "Eukaryota" "TRINITY_DN36860_c0_g1"
"13062" "TRINITY_DN36866_c0_g1_i1" "HOG:A0554947" 554947 "Opisthokonta" "TRINITY_DN36866_c0_g1"
"13063" "TRINITY_DN3687_c0_g1_i10" "HOG:A0179185" 179185 "Malvaceae" "TRINITY_DN3687_c0_g1"
"13064" "TRINITY_DN3687_c0_g1_i6" "HOG:A0174428" 174428 "fabids" "TRINITY_DN3687_c0_g1"
"13065" "TRINITY_DN3688_c0_g1_i1" "HOG:A0563404" 563404 "Eukaryota" "TRINITY_DN3688_c0_g1"
"13066" "TRINITY_DN36881_c0_g1_i1" "HOG:A0562775" 562775 "Eukaryota" "TRINITY_DN36881_c0_g1"
"13067" "TRINITY_DN36892_c0_g1_i1" "HOG:A0205151" 205151 "Pentapetalae" "TRINITY_DN36892_c0_g1"
"13068" "TRINITY_DN36894_c0_g1_i1" "HOG:A0167934" 167934 "asterids" "TRINITY_DN36894_c0_g1"
"13069" "TRINITY_DN369_c0_g1_i1" "HOG:A0780829" 780829 "LUCA" "TRINITY_DN369_c0_g1"
"13070" "TRINITY_DN3690_c0_g1_i1" "HOG:A0215680" 215680 "Mesangiospermae" "TRINITY_DN3690_c0_g1"
"13071" "TRINITY_DN36900_c0_g1_i1" "HOG:A0220824" 220824 "Magnoliopsida" "TRINITY_DN36900_c0_g1"
"13072" "TRINITY_DN3691_c0_g1_i1" "HOG:A0213272" 213272 "Mesangiospermae" "TRINITY_DN3691_c0_g1"
"13073" "TRINITY_DN36911_c0_g1_i1" "HOG:A0544187" 544187 "Eumetazoa" "TRINITY_DN36911_c0_g1"
"13074" "TRINITY_DN36920_c0_g1_i1" "HOG:A0203125" 203125 "Pentapetalae" "TRINITY_DN36920_c0_g1"
"13075" "TRINITY_DN3693_c0_g1_i1" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN3693_c0_g1"
"13076" "TRINITY_DN3693_c0_g1_i2" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN3693_c0_g1"
"13077" "TRINITY_DN3695_c0_g1_i2" "HOG:A0577014" 577014 "Eukaryota" "TRINITY_DN3695_c0_g1"
"13078" "TRINITY_DN3696_c0_g1_i1" "HOG:A0235013" 235013 "Embryophyta" "TRINITY_DN3696_c0_g1"
"13079" "TRINITY_DN36963_c0_g1_i1" "HOG:A0207043" 207043 "Pentapetalae" "TRINITY_DN36963_c0_g1"
"13080" "TRINITY_DN3697_c0_g1_i1" "HOG:A0223277" 223277 "Spermatophyta" "TRINITY_DN3697_c0_g1"
"13081" "TRINITY_DN36970_c0_g1_i1" "HOG:A0564130" 564130 "Eukaryota" "TRINITY_DN36970_c0_g1"
"13082" "TRINITY_DN36972_c0_g1_i1" "HOG:A0237450" 237450 "Streptophyta" "TRINITY_DN36972_c0_g1"
"13083" "TRINITY_DN3698_c0_g1_i1" "HOG:A0564475" 564475 "Eukaryota" "TRINITY_DN3698_c0_g1"
"13084" "TRINITY_DN36980_c0_g1_i1" "HOG:A0206381" 206381 "Pentapetalae" "TRINITY_DN36980_c0_g1"
"13085" "TRINITY_DN36982_c0_g1_i1" "HOG:A0562279" 562279 "Eukaryota" "TRINITY_DN36982_c0_g1"
"13086" "TRINITY_DN36987_c0_g1_i1" "HOG:A0563704" 563704 "Eukaryota" "TRINITY_DN36987_c0_g1"
"13087" "TRINITY_DN3699_c0_g1_i2" "HOG:A0235504" 235504 "Embryophyta" "TRINITY_DN3699_c0_g1"
"13088" "TRINITY_DN36990_c0_g1_i1" "HOG:A0562817" 562817 "Eukaryota" "TRINITY_DN36990_c0_g1"
"13089" "TRINITY_DN37_c0_g1_i1" "HOG:A0562527" 562527 "Eukaryota" "TRINITY_DN37_c0_g1"
"13090" "TRINITY_DN370_c0_g1_i2" "HOG:A0221076" 221076 "Magnoliopsida" "TRINITY_DN370_c0_g1"
"13091" "TRINITY_DN3700_c0_g1_i1" "HOG:A0567656" 567656 "Eukaryota" "TRINITY_DN3700_c0_g1"
"13092" "TRINITY_DN37001_c0_g1_i1" "HOG:A0584915" 584915 "Eukaryota" "TRINITY_DN37001_c0_g1"
"13093" "TRINITY_DN37005_c0_g1_i1" "HOG:A0236033" 236033 "Embryophyta" "TRINITY_DN37005_c0_g1"
"13094" "TRINITY_DN37009_c0_g1_i1" "HOG:A0237361" 237361 "Streptophyta" "TRINITY_DN37009_c0_g1"
"13095" "TRINITY_DN37013_c0_g1_i1" "HOG:A0236416" 236416 "Embryophyta" "TRINITY_DN37013_c0_g1"
"13096" "TRINITY_DN37016_c0_g1_i2" "HOG:A0167613" 167613 "asterids" "TRINITY_DN37016_c0_g1"
"13097" "TRINITY_DN3702_c0_g1_i2" "HOG:A0562738" 562738 "Eukaryota" "TRINITY_DN3702_c0_g1"
"13098" "TRINITY_DN3702_c0_g1_i3" "HOG:A0222555" 222555 "Magnoliopsida" "TRINITY_DN3702_c0_g1"
"13099" "TRINITY_DN37037_c0_g1_i1" "HOG:A0575574" 575574 "Eukaryota" "TRINITY_DN37037_c0_g1"
"13100" "TRINITY_DN3704_c0_g1_i1" "HOG:A0167574" 167574 "asterids" "TRINITY_DN3704_c0_g1"
"13101" "TRINITY_DN37047_c0_g1_i1" "HOG:A0206378" 206378 "Pentapetalae" "TRINITY_DN37047_c0_g1"
"13102" "TRINITY_DN37051_c0_g1_i1" "HOG:A0239004" 239004 "Viridiplantae" "TRINITY_DN37051_c0_g1"
"13103" "TRINITY_DN3706_c0_g1_i1" "HOG:A0562215" 562215 "Eukaryota" "TRINITY_DN3706_c0_g1"
"13104" "TRINITY_DN3707_c0_g1_i1" "HOG:A0779791" 779791 "LUCA" "TRINITY_DN3707_c0_g1"
"13105" "TRINITY_DN3707_c1_g1_i7" "HOG:A0779791" 779791 "LUCA" "TRINITY_DN3707_c1_g1"
"13106" "TRINITY_DN3708_c0_g2_i2" "HOG:A0569336" 569336 "Eukaryota" "TRINITY_DN3708_c0_g2"
"13107" "TRINITY_DN3709_c0_g1_i16" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN3709_c0_g1"
"13108" "TRINITY_DN371_c0_g1_i1" "HOG:A0787021" 787021 "LUCA" "TRINITY_DN371_c0_g1"
"13109" "TRINITY_DN3710_c0_g1_i1" "HOG:A0563266" 563266 "Eukaryota" "TRINITY_DN3710_c0_g1"
"13110" "TRINITY_DN37104_c0_g1_i1" "HOG:A0779750" 779750 "LUCA" "TRINITY_DN37104_c0_g1"
"13111" "TRINITY_DN3711_c0_g1_i1" "HOG:A0222067" 222067 "Magnoliopsida" "TRINITY_DN3711_c0_g1"
"13112" "TRINITY_DN3711_c0_g1_i10" "HOG:A0222067" 222067 "Magnoliopsida" "TRINITY_DN3711_c0_g1"
"13113" "TRINITY_DN37119_c0_g1_i1" "HOG:A0226603" 226603 "Spermatophyta" "TRINITY_DN37119_c0_g1"
"13114" "TRINITY_DN3712_c0_g1_i3" "HOG:A0234416" 234416 "Embryophyta" "TRINITY_DN3712_c0_g1"
"13115" "TRINITY_DN37128_c0_g1_i1" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN37128_c0_g1"
"13116" "TRINITY_DN3713_c0_g1_i1" "HOG:A0232275" 232275 "Tracheophyta" "TRINITY_DN3713_c0_g1"
"13117" "TRINITY_DN37132_c0_g1_i2" "HOG:A0236754" 236754 "Embryophyta" "TRINITY_DN37132_c0_g1"
"13118" "TRINITY_DN3714_c0_g1_i1" "HOG:A0583927" 583927 "Eukaryota" "TRINITY_DN3714_c0_g1"
"13119" "TRINITY_DN3714_c0_g1_i13" "HOG:A0562893" 562893 "Eukaryota" "TRINITY_DN3714_c0_g1"
"13120" "TRINITY_DN3714_c0_g1_i15" "HOG:A0562893" 562893 "Eukaryota" "TRINITY_DN3714_c0_g1"
"13121" "TRINITY_DN37149_c0_g1_i1" "HOG:A0562738" 562738 "Eukaryota" "TRINITY_DN37149_c0_g1"
"13122" "TRINITY_DN3715_c0_g1_i3" "HOG:A0213040" 213040 "Mesangiospermae" "TRINITY_DN3715_c0_g1"
"13123" "TRINITY_DN37150_c0_g1_i1" "HOG:A0570451" 570451 "Eukaryota" "TRINITY_DN37150_c0_g1"
"13124" "TRINITY_DN3717_c0_g1_i1" "HOG:A0237564" 237564 "Streptophyta" "TRINITY_DN3717_c0_g1"
"13125" "TRINITY_DN37174_c0_g1_i1" "HOG:A0562424" 562424 "Eukaryota" "TRINITY_DN37174_c0_g1"
"13126" "TRINITY_DN3718_c0_g1_i1" "HOG:A0562742" 562742 "Eukaryota" "TRINITY_DN3718_c0_g1"
"13127" "TRINITY_DN3718_c0_g1_i6" "HOG:A0562742" 562742 "Eukaryota" "TRINITY_DN3718_c0_g1"
"13128" "TRINITY_DN37182_c0_g1_i1" "HOG:A0562851" 562851 "Eukaryota" "TRINITY_DN37182_c0_g1"
"13129" "TRINITY_DN3719_c0_g1_i2" "HOG:A0240042" 240042 "Viridiplantae" "TRINITY_DN3719_c0_g1"
"13130" "TRINITY_DN37194_c0_g1_i1" "HOG:A0211805" 211805 "Mesangiospermae" "TRINITY_DN37194_c0_g1"
"13131" "TRINITY_DN37197_c0_g1_i1" "HOG:A0554847" 554847 "Opisthokonta" "TRINITY_DN37197_c0_g1"
"13132" "TRINITY_DN372_c0_g1_i3" "HOG:A0234320" 234320 "Embryophyta" "TRINITY_DN372_c0_g1"
"13133" "TRINITY_DN37202_c0_g1_i1" "HOG:A0554855" 554855 "Opisthokonta" "TRINITY_DN37202_c0_g1"
"13134" "TRINITY_DN3721_c0_g1_i1" "HOG:A0563407" 563407 "Eukaryota" "TRINITY_DN3721_c0_g1"
"13135" "TRINITY_DN3722_c0_g1_i7" "HOG:A0563894" 563894 "Eukaryota" "TRINITY_DN3722_c0_g1"
"13136" "TRINITY_DN37221_c0_g1_i1" "HOG:A0779910" 779910 "LUCA" "TRINITY_DN37221_c0_g1"
"13137" "TRINITY_DN37229_c0_g1_i1" "HOG:A0198381" 198381 "rosids" "TRINITY_DN37229_c0_g1"
"13138" "TRINITY_DN3723_c0_g1_i1" "HOG:A0781669" 781669 "LUCA" "TRINITY_DN3723_c0_g1"
"13139" "TRINITY_DN3723_c0_g1_i5" "HOG:A0781669" 781669 "LUCA" "TRINITY_DN3723_c0_g1"
"13140" "TRINITY_DN37232_c0_g1_i1" "HOG:A0442973" 442973 "Neoptera" "TRINITY_DN37232_c0_g1"
"13141" "TRINITY_DN3724_c0_g1_i1" "HOG:A0564791" 564791 "Eukaryota" "TRINITY_DN3724_c0_g1"
"13142" "TRINITY_DN3725_c0_g1_i1" "HOG:A0562185" 562185 "Eukaryota" "TRINITY_DN3725_c0_g1"
"13143" "TRINITY_DN37250_c0_g1_i1" "HOG:A0781955" 781955 "LUCA" "TRINITY_DN37250_c0_g1"
"13144" "TRINITY_DN37269_c0_g1_i1" "HOG:A0160907" 160907 "Asteraceae" "TRINITY_DN37269_c0_g1"
"13145" "TRINITY_DN3727_c0_g1_i2" "HOG:A0583596" 583596 "Eukaryota" "TRINITY_DN3727_c0_g1"
"13146" "TRINITY_DN3727_c0_g1_i6" "HOG:A0583596" 583596 "Eukaryota" "TRINITY_DN3727_c0_g1"
"13147" "TRINITY_DN37271_c0_g1_i1" "HOG:A0215624" 215624 "Mesangiospermae" "TRINITY_DN37271_c0_g1"
"13148" "TRINITY_DN3729_c0_g1_i1" "HOG:A0235497" 235497 "Embryophyta" "TRINITY_DN3729_c0_g1"
"13149" "TRINITY_DN37292_c0_g1_i1" "HOG:A0203354" 203354 "Pentapetalae" "TRINITY_DN37292_c0_g1"
"13150" "TRINITY_DN3730_c0_g1_i1" "HOG:A0207022" 207022 "Pentapetalae" "TRINITY_DN3730_c0_g1"
"13151" "TRINITY_DN3731_c0_g1_i1" "HOG:A0233749" 233749 "Embryophyta" "TRINITY_DN3731_c0_g1"
"13152" "TRINITY_DN3732_c0_g1_i1" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN3732_c0_g1"
"13153" "TRINITY_DN3733_c0_g1_i1" "HOG:A0234967" 234967 "Embryophyta" "TRINITY_DN3733_c0_g1"
"13154" "TRINITY_DN3734_c0_g1_i2" "HOG:A0234425" 234425 "Embryophyta" "TRINITY_DN3734_c0_g1"
"13155" "TRINITY_DN37347_c0_g1_i1" "HOG:A0220034" 220034 "Magnoliopsida" "TRINITY_DN37347_c0_g1"
"13156" "TRINITY_DN3735_c0_g1_i2" "HOG:A0780565" 780565 "LUCA" "TRINITY_DN3735_c0_g1"
"13157" "TRINITY_DN3735_c0_g1_i6" "HOG:A0223372" 223372 "Spermatophyta" "TRINITY_DN3735_c0_g1"
"13158" "TRINITY_DN37353_c0_g1_i1" "HOG:A0450909" 450909 "Arthropoda" "TRINITY_DN37353_c0_g1"
"13159" "TRINITY_DN3737_c0_g1_i12" "HOG:A0232275" 232275 "Tracheophyta" "TRINITY_DN3737_c0_g1"
"13160" "TRINITY_DN3738_c0_g1_i2" "HOG:A0220166" 220166 "Magnoliopsida" "TRINITY_DN3738_c0_g1"
"13161" "TRINITY_DN3738_c0_g1_i3" "HOG:A0220166" 220166 "Magnoliopsida" "TRINITY_DN3738_c0_g1"
"13162" "TRINITY_DN37393_c0_g1_i1" "HOG:A0566695" 566695 "Eukaryota" "TRINITY_DN37393_c0_g1"
"13163" "TRINITY_DN374_c0_g1_i1" "HOG:A0230022" 230022 "Spermatophyta" "TRINITY_DN374_c0_g1"
"13164" "TRINITY_DN3740_c0_g1_i13" "HOG:A0202708" 202708 "Pentapetalae" "TRINITY_DN3740_c0_g1"
"13165" "TRINITY_DN37417_c0_g1_i1" "HOG:A0223922" 223922 "Spermatophyta" "TRINITY_DN37417_c0_g1"
"13166" "TRINITY_DN37417_c0_g1_i2" "HOG:A0223922" 223922 "Spermatophyta" "TRINITY_DN37417_c0_g1"
"13167" "TRINITY_DN3742_c0_g1_i1" "HOG:A0562194" 562194 "Eukaryota" "TRINITY_DN3742_c0_g1"
"13168" "TRINITY_DN37422_c0_g1_i1" "HOG:A0570333" 570333 "Eukaryota" "TRINITY_DN37422_c0_g1"
"13169" "TRINITY_DN3743_c0_g1_i1" "HOG:A0237470" 237470 "Streptophyta" "TRINITY_DN3743_c0_g1"
"13170" "TRINITY_DN3744_c0_g1_i1" "HOG:A0563480" 563480 "Eukaryota" "TRINITY_DN3744_c0_g1"
"13171" "TRINITY_DN37449_c0_g1_i1" "HOG:A0199313" 199313 "rosids" "TRINITY_DN37449_c0_g1"
"13172" "TRINITY_DN3745_c2_g1_i1" "HOG:A0167536" 167536 "asterids" "TRINITY_DN3745_c2_g1"
"13173" "TRINITY_DN37450_c0_g1_i1" "HOG:A0194310" 194310 "Brassicaceae" "TRINITY_DN37450_c0_g1"
"13174" "TRINITY_DN37462_c0_g1_i1" "HOG:A0562207" 562207 "Eukaryota" "TRINITY_DN37462_c0_g1"
"13175" "TRINITY_DN3747_c0_g1_i10" "HOG:A0779802" 779802 "LUCA" "TRINITY_DN3747_c0_g1"
"13176" "TRINITY_DN37471_c0_g1_i1" "HOG:A0563133" 563133 "Eukaryota" "TRINITY_DN37471_c0_g1"
"13177" "TRINITY_DN3748_c0_g1_i3" "HOG:A0583318" 583318 "Eukaryota" "TRINITY_DN3748_c0_g1"
"13178" "TRINITY_DN3749_c0_g1_i2" "HOG:A0779812" 779812 "LUCA" "TRINITY_DN3749_c0_g1"
"13179" "TRINITY_DN37490_c0_g1_i1" "HOG:A0564110" 564110 "Eukaryota" "TRINITY_DN37490_c0_g1"
"13180" "TRINITY_DN375_c0_g1_i1" "HOG:A0234501" 234501 "Embryophyta" "TRINITY_DN375_c0_g1"
"13181" "TRINITY_DN3750_c0_g1_i15" "HOG:A0562377" 562377 "Eukaryota" "TRINITY_DN3750_c0_g1"
"13182" "TRINITY_DN37507_c0_g1_i1" "HOG:A0531826" 531826 "Bilateria" "TRINITY_DN37507_c0_g1"
"13183" "TRINITY_DN3751_c0_g1_i1" "HOG:A0563440" 563440 "Eukaryota" "TRINITY_DN3751_c0_g1"
"13184" "TRINITY_DN37518_c0_g1_i1" "HOG:A0168313" 168313 "asterids" "TRINITY_DN37518_c0_g1"
"13185" "TRINITY_DN3752_c0_g1_i1" "HOG:A0582257" 582257 "Eukaryota" "TRINITY_DN3752_c0_g1"
"13186" "TRINITY_DN37528_c0_g1_i1" "HOG:A0226590" 226590 "Spermatophyta" "TRINITY_DN37528_c0_g1"
"13187" "TRINITY_DN3753_c0_g1_i1" "HOG:A0223568" 223568 "Spermatophyta" "TRINITY_DN3753_c0_g1"
"13188" "TRINITY_DN37536_c0_g1_i1" "HOG:A0234406" 234406 "Embryophyta" "TRINITY_DN37536_c0_g1"
"13189" "TRINITY_DN37558_c0_g1_i1" "HOG:A0566755" 566755 "Eukaryota" "TRINITY_DN37558_c0_g1"
"13190" "TRINITY_DN3757_c0_g1_i1" "HOG:A0237812" 237812 "Streptophyta" "TRINITY_DN3757_c0_g1"
"13191" "TRINITY_DN37574_c0_g1_i1" "HOG:A0220241" 220241 "Magnoliopsida" "TRINITY_DN37574_c0_g1"
"13192" "TRINITY_DN3758_c0_g1_i10" "HOG:A0779770" 779770 "LUCA" "TRINITY_DN3758_c0_g1"
"13193" "TRINITY_DN37591_c0_g1_i1" "HOG:A0438204" 438204 "Diptera" "TRINITY_DN37591_c0_g1"
"13194" "TRINITY_DN37601_c0_g1_i1" "HOG:A0779786" 779786 "LUCA" "TRINITY_DN37601_c0_g1"
"13195" "TRINITY_DN3762_c0_g1_i1" "HOG:A0219564" 219564 "Magnoliopsida" "TRINITY_DN3762_c0_g1"
"13196" "TRINITY_DN37625_c0_g1_i1" "HOG:A0539000" 539000 "Bilateria" "TRINITY_DN37625_c0_g1"
"13197" "TRINITY_DN3764_c0_g1_i1" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN3764_c0_g1"
"13198" "TRINITY_DN37642_c0_g1_i1" "HOG:A0220118" 220118 "Magnoliopsida" "TRINITY_DN37642_c0_g1"
"13199" "TRINITY_DN37643_c0_g1_i1" "HOG:A0562514" 562514 "Eukaryota" "TRINITY_DN37643_c0_g1"
"13200" "TRINITY_DN3765_c0_g1_i1" "HOG:A0562388" 562388 "Eukaryota" "TRINITY_DN3765_c0_g1"
"13201" "TRINITY_DN3765_c0_g1_i4" "HOG:A0562388" 562388 "Eukaryota" "TRINITY_DN3765_c0_g1"
"13202" "TRINITY_DN3766_c0_g1_i1" "HOG:A0565756" 565756 "Eukaryota" "TRINITY_DN3766_c0_g1"
"13203" "TRINITY_DN3767_c0_g1_i1" "HOG:A0237295" 237295 "Streptophyta" "TRINITY_DN3767_c0_g1"
"13204" "TRINITY_DN3767_c0_g1_i2" "HOG:A0237295" 237295 "Streptophyta" "TRINITY_DN3767_c0_g1"
"13205" "TRINITY_DN37674_c0_g1_i1" "HOG:A0223985" 223985 "Spermatophyta" "TRINITY_DN37674_c0_g1"
"13206" "TRINITY_DN37676_c0_g1_i1" "HOG:A0203440" 203440 "Pentapetalae" "TRINITY_DN37676_c0_g1"
"13207" "TRINITY_DN37679_c0_g1_i2" "HOG:A0564791" 564791 "Eukaryota" "TRINITY_DN37679_c0_g1"
"13208" "TRINITY_DN37680_c0_g1_i1" "HOG:A0786040" 786040 "LUCA" "TRINITY_DN37680_c0_g1"
"13209" "TRINITY_DN3770_c0_g1_i1" "HOG:A0566777" 566777 "Eukaryota" "TRINITY_DN3770_c0_g1"
"13210" "TRINITY_DN37703_c0_g1_i1" "HOG:A0562410" 562410 "Eukaryota" "TRINITY_DN37703_c0_g1"
"13211" "TRINITY_DN37709_c0_g1_i1" "HOG:A0555628" 555628 "Opisthokonta" "TRINITY_DN37709_c0_g1"
"13212" "TRINITY_DN3771_c0_g1_i1" "HOG:A0566629" 566629 "Eukaryota" "TRINITY_DN3771_c0_g1"
"13213" "TRINITY_DN3772_c0_g1_i10" "HOG:A0563870" 563870 "Eukaryota" "TRINITY_DN3772_c0_g1"
"13214" "TRINITY_DN3772_c0_g1_i3" "HOG:A0563870" 563870 "Eukaryota" "TRINITY_DN3772_c0_g1"
"13215" "TRINITY_DN37727_c0_g1_i1" "HOG:A0168482" 168482 "asterids" "TRINITY_DN37727_c0_g1"
"13216" "TRINITY_DN3773_c0_g1_i1" "HOG:A0202603" 202603 "Pentapetalae" "TRINITY_DN3773_c0_g1"
"13217" "TRINITY_DN3773_c0_g2_i1" "HOG:A0169909" 169909 "asterids" "TRINITY_DN3773_c0_g2"
"13218" "TRINITY_DN37741_c0_g1_i1" "HOG:A0221321" 221321 "Magnoliopsida" "TRINITY_DN37741_c0_g1"
"13219" "TRINITY_DN3775_c0_g1_i1" "HOG:A0567147" 567147 "Eukaryota" "TRINITY_DN3775_c0_g1"
"13220" "TRINITY_DN37751_c0_g1_i1" "HOG:A0563477" 563477 "Eukaryota" "TRINITY_DN37751_c0_g1"
"13221" "TRINITY_DN37761_c0_g1_i1" "HOG:A0203867" 203867 "Pentapetalae" "TRINITY_DN37761_c0_g1"
"13222" "TRINITY_DN37769_c0_g1_i1" "HOG:A0447858" 447858 "Pancrustacea" "TRINITY_DN37769_c0_g1"
"13223" "TRINITY_DN37786_c0_g1_i1" "HOG:A0779786" 779786 "LUCA" "TRINITY_DN37786_c0_g1"
"13224" "TRINITY_DN37787_c0_g1_i1" "HOG:A0161989" 161989 "campanulids" "TRINITY_DN37787_c0_g1"
"13225" "TRINITY_DN378_c0_g1_i1" "HOG:A0567127" 567127 "Eukaryota" "TRINITY_DN378_c0_g1"
"13226" "TRINITY_DN3780_c0_g1_i1" "HOG:A0222133" 222133 "Magnoliopsida" "TRINITY_DN3780_c0_g1"
"13227" "TRINITY_DN37807_c0_g1_i1" "HOG:A0224319" 224319 "Spermatophyta" "TRINITY_DN37807_c0_g1"
"13228" "TRINITY_DN3781_c0_g1_i1" "HOG:A0232075" 232075 "Tracheophyta" "TRINITY_DN3781_c0_g1"
"13229" "TRINITY_DN3782_c0_g1_i1" "HOG:A0562476" 562476 "Eukaryota" "TRINITY_DN3782_c0_g1"
"13230" "TRINITY_DN3782_c0_g1_i2" "HOG:A0562476" 562476 "Eukaryota" "TRINITY_DN3782_c0_g1"
"13231" "TRINITY_DN37822_c0_g1_i1" "HOG:A0578918" 578918 "Eukaryota" "TRINITY_DN37822_c0_g1"
"13232" "TRINITY_DN37829_c0_g1_i1" "HOG:A0571588" 571588 "Eukaryota" "TRINITY_DN37829_c0_g1"
"13233" "TRINITY_DN37834_c0_g1_i1" "HOG:A0220024" 220024 "Magnoliopsida" "TRINITY_DN37834_c0_g1"
"13234" "TRINITY_DN37838_c0_g1_i1" "HOG:A0517088" 517088 "Euteleostomi" "TRINITY_DN37838_c0_g1"
"13235" "TRINITY_DN37840_c0_g1_i1" "HOG:A0168510" 168510 "asterids" "TRINITY_DN37840_c0_g1"
"13236" "TRINITY_DN3787_c0_g1_i1" "HOG:A0237466" 237466 "Streptophyta" "TRINITY_DN3787_c0_g1"
"13237" "TRINITY_DN3788_c0_g1_i1" "HOG:A0213256" 213256 "Mesangiospermae" "TRINITY_DN3788_c0_g1"
"13238" "TRINITY_DN37886_c0_g1_i1" "HOG:A0238818" 238818 "Viridiplantae" "TRINITY_DN37886_c0_g1"
"13239" "TRINITY_DN37889_c0_g1_i1" "HOG:A0554967" 554967 "Opisthokonta" "TRINITY_DN37889_c0_g1"
"13240" "TRINITY_DN3789_c0_g1_i2" "HOG:A0234838" 234838 "Embryophyta" "TRINITY_DN3789_c0_g1"
