"transcript" "hog" "id" "phylostrata" "gene"
"6119" "TRINITY_DN2602_c0_g1_i7" "HOG:A0779790" 779790 "LUCA" "TRINITY_DN2602_c0_g1"
"6120" "TRINITY_DN26033_c0_g1_i1" "HOG:A0568461" 568461 "Eukaryota" "TRINITY_DN26033_c0_g1"
"6121" "TRINITY_DN2604_c0_g1_i1" "HOG:A0562953" 562953 "Eukaryota" "TRINITY_DN2604_c0_g1"
"6122" "TRINITY_DN26047_c0_g1_i1" "HOG:A0583095" 583095 "Eukaryota" "TRINITY_DN26047_c0_g1"
"6123" "TRINITY_DN2605_c0_g1_i1" "HOG:A0211938" 211938 "Mesangiospermae" "TRINITY_DN2605_c0_g1"
"6124" "TRINITY_DN26054_c0_g1_i1" "HOG:A0221040" 221040 "Magnoliopsida" "TRINITY_DN26054_c0_g1"
"6125" "TRINITY_DN26067_c0_g1_i1" "HOG:A0206161" 206161 "Pentapetalae" "TRINITY_DN26067_c0_g1"
"6126" "TRINITY_DN2607_c0_g1_i1" "HOG:A0220624" 220624 "Magnoliopsida" "TRINITY_DN2607_c0_g1"
"6127" "TRINITY_DN26084_c0_g1_i1" "HOG:A0562820" 562820 "Eukaryota" "TRINITY_DN26084_c0_g1"
"6128" "TRINITY_DN26084_c0_g1_i2" "HOG:A0562820" 562820 "Eukaryota" "TRINITY_DN26084_c0_g1"
"6129" "TRINITY_DN26088_c0_g1_i1" "HOG:A0203484" 203484 "Pentapetalae" "TRINITY_DN26088_c0_g1"
"6130" "TRINITY_DN26096_c0_g1_i1" "HOG:A0236805" 236805 "Embryophyta" "TRINITY_DN26096_c0_g1"
"6131" "TRINITY_DN261_c0_g1_i1" "HOG:A0779779" 779779 "LUCA" "TRINITY_DN261_c0_g1"
"6132" "TRINITY_DN2610_c0_g1_i1" "HOG:A0232768" 232768 "Tracheophyta" "TRINITY_DN2610_c0_g1"
"6133" "TRINITY_DN26104_c0_g1_i1" "HOG:A0234860" 234860 "Embryophyta" "TRINITY_DN26104_c0_g1"
"6134" "TRINITY_DN2612_c0_g1_i1" "HOG:A0234210" 234210 "Embryophyta" "TRINITY_DN2612_c0_g1"
"6135" "TRINITY_DN26129_c0_g1_i1" "HOG:A0219811" 219811 "Magnoliopsida" "TRINITY_DN26129_c0_g1"
"6136" "TRINITY_DN2614_c0_g1_i1" "HOG:A0563931" 563931 "Eukaryota" "TRINITY_DN2614_c0_g1"
"6137" "TRINITY_DN26142_c0_g1_i1" "HOG:A0563017" 563017 "Eukaryota" "TRINITY_DN26142_c0_g1"
"6138" "TRINITY_DN26143_c0_g1_i1" "HOG:A0206644" 206644 "Pentapetalae" "TRINITY_DN26143_c0_g1"
"6139" "TRINITY_DN2615_c0_g1_i3" "HOG:A0202721" 202721 "Pentapetalae" "TRINITY_DN2615_c0_g1"
"6140" "TRINITY_DN26151_c0_g1_i1" "HOG:A0207304" 207304 "Pentapetalae" "TRINITY_DN26151_c0_g1"
"6141" "TRINITY_DN26158_c0_g1_i1" "HOG:A0219859" 219859 "Magnoliopsida" "TRINITY_DN26158_c0_g1"
"6142" "TRINITY_DN26159_c0_g1_i1" "HOG:A0562365" 562365 "Eukaryota" "TRINITY_DN26159_c0_g1"
"6143" "TRINITY_DN2616_c0_g1_i3" "HOG:A0563334" 563334 "Eukaryota" "TRINITY_DN2616_c0_g1"
"6144" "TRINITY_DN26160_c0_g1_i1" "HOG:A0167668" 167668 "asterids" "TRINITY_DN26160_c0_g1"
"6145" "TRINITY_DN2617_c0_g1_i1" "HOG:A0203410" 203410 "Pentapetalae" "TRINITY_DN2617_c0_g1"
"6146" "TRINITY_DN2618_c0_g1_i1" "HOG:A0237565" 237565 "Streptophyta" "TRINITY_DN2618_c0_g1"
"6147" "TRINITY_DN26186_c0_g1_i1" "HOG:A0563079" 563079 "Eukaryota" "TRINITY_DN26186_c0_g1"
"6148" "TRINITY_DN2619_c0_g1_i1" "HOG:A0219663" 219663 "Magnoliopsida" "TRINITY_DN2619_c0_g1"
"6149" "TRINITY_DN26190_c0_g1_i2" "HOG:A0779791" 779791 "LUCA" "TRINITY_DN26190_c0_g1"
"6150" "TRINITY_DN26194_c0_g1_i1" "HOG:A0567166" 567166 "Eukaryota" "TRINITY_DN26194_c0_g1"
"6151" "TRINITY_DN2620_c0_g1_i1" "HOG:A0563437" 563437 "Eukaryota" "TRINITY_DN2620_c0_g1"
"6152" "TRINITY_DN26202_c0_g1_i1" "HOG:A0562448" 562448 "Eukaryota" "TRINITY_DN26202_c0_g1"
"6153" "TRINITY_DN2621_c0_g1_i1" "HOG:A0202468" 202468 "Pentapetalae" "TRINITY_DN2621_c0_g1"
"6154" "TRINITY_DN2622_c0_g1_i1" "HOG:A0220803" 220803 "Magnoliopsida" "TRINITY_DN2622_c0_g1"
"6155" "TRINITY_DN26222_c0_g1_i2" "HOG:A0571676" 571676 "Eukaryota" "TRINITY_DN26222_c0_g1"
"6156" "TRINITY_DN26228_c0_g1_i1" "HOG:A0564413" 564413 "Eukaryota" "TRINITY_DN26228_c0_g1"
"6157" "TRINITY_DN26231_c0_g1_i1" "HOG:A0223820" 223820 "Spermatophyta" "TRINITY_DN26231_c0_g1"
"6158" "TRINITY_DN26232_c0_g1_i1" "HOG:A0562187" 562187 "Eukaryota" "TRINITY_DN26232_c0_g1"
"6159" "TRINITY_DN2624_c0_g1_i1" "HOG:A0563280" 563280 "Eukaryota" "TRINITY_DN2624_c0_g1"
"6160" "TRINITY_DN2624_c0_g1_i2" "HOG:A0563280" 563280 "Eukaryota" "TRINITY_DN2624_c0_g1"
"6161" "TRINITY_DN26249_c0_g1_i1" "HOG:A0233604" 233604 "Embryophyta" "TRINITY_DN26249_c0_g1"
"6162" "TRINITY_DN2626_c0_g1_i1" "HOG:A0786522" 786522 "LUCA" "TRINITY_DN2626_c0_g1"
"6163" "TRINITY_DN2627_c0_g1_i1" "HOG:A0237676" 237676 "Streptophyta" "TRINITY_DN2627_c0_g1"
"6164" "TRINITY_DN26270_c0_g1_i1" "HOG:A0174570" 174570 "fabids" "TRINITY_DN26270_c0_g1"
"6165" "TRINITY_DN26271_c0_g1_i2" "HOG:A0224726" 224726 "Spermatophyta" "TRINITY_DN26271_c0_g1"
"6166" "TRINITY_DN26275_c0_g1_i1" "HOG:A0232143" 232143 "Tracheophyta" "TRINITY_DN26275_c0_g1"
"6167" "TRINITY_DN26280_c0_g1_i1" "HOG:A0781322" 781322 "LUCA" "TRINITY_DN26280_c0_g1"
"6168" "TRINITY_DN26286_c0_g1_i1" "HOG:A0563853" 563853 "Eukaryota" "TRINITY_DN26286_c0_g1"
"6169" "TRINITY_DN26288_c0_g1_i1" "HOG:A0212181" 212181 "Mesangiospermae" "TRINITY_DN26288_c0_g1"
"6170" "TRINITY_DN26289_c0_g1_i1" "HOG:A0223425" 223425 "Spermatophyta" "TRINITY_DN26289_c0_g1"
"6171" "TRINITY_DN2629_c0_g1_i1" "HOG:A0221077" 221077 "Magnoliopsida" "TRINITY_DN2629_c0_g1"
"6172" "TRINITY_DN26292_c0_g1_i1" "HOG:A0203748" 203748 "Pentapetalae" "TRINITY_DN26292_c0_g1"
"6173" "TRINITY_DN263_c0_g1_i1" "HOG:A0563107" 563107 "Eukaryota" "TRINITY_DN263_c0_g1"
"6174" "TRINITY_DN26304_c0_g1_i1" "HOG:A0203322" 203322 "Pentapetalae" "TRINITY_DN26304_c0_g1"
"6175" "TRINITY_DN2631_c0_g1_i1" "HOG:A0234815" 234815 "Embryophyta" "TRINITY_DN2631_c0_g1"
"6176" "TRINITY_DN26311_c0_g1_i1" "HOG:A0211710" 211710 "Mesangiospermae" "TRINITY_DN26311_c0_g1"
"6177" "TRINITY_DN26312_c0_g1_i1" "HOG:A0563540" 563540 "Eukaryota" "TRINITY_DN26312_c0_g1"
"6178" "TRINITY_DN26319_c0_g1_i1" "HOG:A0780789" 780789 "LUCA" "TRINITY_DN26319_c0_g1"
"6179" "TRINITY_DN2632_c0_g1_i1" "HOG:A0204899" 204899 "Pentapetalae" "TRINITY_DN2632_c0_g1"
"6180" "TRINITY_DN26322_c0_g1_i1" "HOG:A0198702" 198702 "rosids" "TRINITY_DN26322_c0_g1"
"6181" "TRINITY_DN2633_c0_g1_i1" "HOG:A0229153" 229153 "Spermatophyta" "TRINITY_DN2633_c0_g1"
"6182" "TRINITY_DN26330_c0_g1_i1" "HOG:A0583063" 583063 "Eukaryota" "TRINITY_DN26330_c0_g1"
"6183" "TRINITY_DN26340_c0_g1_i1" "HOG:A0202759" 202759 "Pentapetalae" "TRINITY_DN26340_c0_g1"
"6184" "TRINITY_DN26342_c0_g1_i1" "HOG:A0202973" 202973 "Pentapetalae" "TRINITY_DN26342_c0_g1"
"6185" "TRINITY_DN26345_c0_g1_i1" "HOG:A0197053" 197053 "malvids" "TRINITY_DN26345_c0_g1"
"6186" "TRINITY_DN26346_c0_g1_i1" "HOG:A0237303" 237303 "Streptophyta" "TRINITY_DN26346_c0_g1"
"6187" "TRINITY_DN2635_c0_g1_i1" "HOG:A0214577" 214577 "Mesangiospermae" "TRINITY_DN2635_c0_g1"
"6188" "TRINITY_DN26358_c0_g1_i1" "HOG:A0222104" 222104 "Magnoliopsida" "TRINITY_DN26358_c0_g1"
"6189" "TRINITY_DN2636_c0_g1_i1" "HOG:A0235997" 235997 "Embryophyta" "TRINITY_DN2636_c0_g1"
"6190" "TRINITY_DN26363_c0_g1_i1" "HOG:A0204474" 204474 "Pentapetalae" "TRINITY_DN26363_c0_g1"
"6191" "TRINITY_DN26364_c0_g1_i1" "HOG:A0221154" 221154 "Magnoliopsida" "TRINITY_DN26364_c0_g1"
"6192" "TRINITY_DN26365_c0_g1_i1" "HOG:A0220019" 220019 "Magnoliopsida" "TRINITY_DN26365_c0_g1"
"6193" "TRINITY_DN2637_c0_g1_i1" "HOG:A0563001" 563001 "Eukaryota" "TRINITY_DN2637_c0_g1"
"6194" "TRINITY_DN2637_c0_g1_i2" "HOG:A0563511" 563511 "Eukaryota" "TRINITY_DN2637_c0_g1"
"6195" "TRINITY_DN26370_c0_g1_i1" "HOG:A0235547" 235547 "Embryophyta" "TRINITY_DN26370_c0_g1"
"6196" "TRINITY_DN26380_c0_g1_i1" "HOG:A0562193" 562193 "Eukaryota" "TRINITY_DN26380_c0_g1"
"6197" "TRINITY_DN26383_c0_g1_i1" "HOG:A0206400" 206400 "Pentapetalae" "TRINITY_DN26383_c0_g1"
"6198" "TRINITY_DN26384_c0_g1_i1" "HOG:A0234912" 234912 "Embryophyta" "TRINITY_DN26384_c0_g1"
"6199" "TRINITY_DN26387_c0_g1_i1" "HOG:A0206300" 206300 "Pentapetalae" "TRINITY_DN26387_c0_g1"
"6200" "TRINITY_DN2639_c0_g1_i3" "HOG:A0223768" 223768 "Spermatophyta" "TRINITY_DN2639_c0_g1"
"6201" "TRINITY_DN26390_c0_g1_i3" "HOG:A0566871" 566871 "Eukaryota" "TRINITY_DN26390_c0_g1"
"6202" "TRINITY_DN26397_c0_g1_i1" "HOG:A0206859" 206859 "Pentapetalae" "TRINITY_DN26397_c0_g1"
"6203" "TRINITY_DN2640_c0_g1_i1" "HOG:A0168005" 168005 "asterids" "TRINITY_DN2640_c0_g1"
"6204" "TRINITY_DN2641_c0_g1_i1" "HOG:A0563265" 563265 "Eukaryota" "TRINITY_DN2641_c0_g1"
"6205" "TRINITY_DN26428_c0_g1_i1" "HOG:A0231339" 231339 "Spermatophyta" "TRINITY_DN26428_c0_g1"
"6206" "TRINITY_DN2644_c0_g1_i1" "HOG:A0234440" 234440 "Embryophyta" "TRINITY_DN2644_c0_g1"
"6207" "TRINITY_DN26452_c0_g1_i1" "HOG:A0202682" 202682 "Pentapetalae" "TRINITY_DN26452_c0_g1"
"6208" "TRINITY_DN26460_c0_g1_i1" "HOG:A0238628" 238628 "Viridiplantae" "TRINITY_DN26460_c0_g1"
"6209" "TRINITY_DN2647_c0_g1_i1" "HOG:A0234662" 234662 "Embryophyta" "TRINITY_DN2647_c0_g1"
"6210" "TRINITY_DN26495_c0_g1_i1" "HOG:A0233591" 233591 "Embryophyta" "TRINITY_DN26495_c0_g1"
"6211" "TRINITY_DN265_c0_g1_i1" "HOG:A0780204" 780204 "LUCA" "TRINITY_DN265_c0_g1"
"6212" "TRINITY_DN2650_c0_g1_i1" "HOG:A0562387" 562387 "Eukaryota" "TRINITY_DN2650_c0_g1"
"6213" "TRINITY_DN26504_c0_g1_i1" "HOG:A0240135" 240135 "Viridiplantae" "TRINITY_DN26504_c0_g1"
"6214" "TRINITY_DN26505_c0_g1_i1" "HOG:A0204489" 204489 "Pentapetalae" "TRINITY_DN26505_c0_g1"
"6215" "TRINITY_DN26512_c0_g1_i1" "HOG:A0570469" 570469 "Eukaryota" "TRINITY_DN26512_c0_g1"
"6216" "TRINITY_DN2652_c0_g1_i1" "HOG:A0562525" 562525 "Eukaryota" "TRINITY_DN2652_c0_g1"
"6217" "TRINITY_DN26522_c0_g1_i1" "HOG:A0203845" 203845 "Pentapetalae" "TRINITY_DN26522_c0_g1"
"6218" "TRINITY_DN26522_c0_g1_i2" "HOG:A0203845" 203845 "Pentapetalae" "TRINITY_DN26522_c0_g1"
"6219" "TRINITY_DN26523_c0_g1_i1" "HOG:A0562187" 562187 "Eukaryota" "TRINITY_DN26523_c0_g1"
"6220" "TRINITY_DN26526_c0_g1_i1" "HOG:A0237110" 237110 "Streptophyta" "TRINITY_DN26526_c0_g1"
"6221" "TRINITY_DN26533_c0_g1_i1" "HOG:A0174249" 174249 "fabids" "TRINITY_DN26533_c0_g1"
"6222" "TRINITY_DN26554_c0_g1_i1" "HOG:A0234529" 234529 "Embryophyta" "TRINITY_DN26554_c0_g1"
"6223" "TRINITY_DN2656_c0_g1_i1" "HOG:A0563289" 563289 "Eukaryota" "TRINITY_DN2656_c0_g1"
"6224" "TRINITY_DN26564_c0_g1_i1" "HOG:A0238031" 238031 "Streptophyta" "TRINITY_DN26564_c0_g1"
"6225" "TRINITY_DN2657_c0_g1_i1" "HOG:A0571006" 571006 "Eukaryota" "TRINITY_DN2657_c0_g1"
"6226" "TRINITY_DN2658_c0_g1_i2" "HOG:A0563522" 563522 "Eukaryota" "TRINITY_DN2658_c0_g1"
"6227" "TRINITY_DN2658_c0_g1_i4" "HOG:A0563522" 563522 "Eukaryota" "TRINITY_DN2658_c0_g1"
"6228" "TRINITY_DN26594_c0_g1_i1" "HOG:A0167613" 167613 "asterids" "TRINITY_DN26594_c0_g1"
"6229" "TRINITY_DN26597_c0_g1_i1" "HOG:A0220441" 220441 "Magnoliopsida" "TRINITY_DN26597_c0_g1"
"6230" "TRINITY_DN26607_c0_g1_i1" "HOG:A0779714" 779714 "LUCA" "TRINITY_DN26607_c0_g1"
"6231" "TRINITY_DN26610_c0_g1_i1" "HOG:A0220244" 220244 "Magnoliopsida" "TRINITY_DN26610_c0_g1"
"6232" "TRINITY_DN26622_c0_g1_i1" "HOG:A0234272" 234272 "Embryophyta" "TRINITY_DN26622_c0_g1"
"6233" "TRINITY_DN26625_c0_g1_i1" "HOG:A0235231" 235231 "Embryophyta" "TRINITY_DN26625_c0_g1"
"6234" "TRINITY_DN26626_c0_g1_i2" "HOG:A0237291" 237291 "Streptophyta" "TRINITY_DN26626_c0_g1"
"6235" "TRINITY_DN26629_c0_g1_i1" "HOG:A0216803" 216803 "Mesangiospermae" "TRINITY_DN26629_c0_g1"
"6236" "TRINITY_DN2663_c0_g1_i1" "HOG:A0779815" 779815 "LUCA" "TRINITY_DN2663_c0_g1"
"6237" "TRINITY_DN26652_c0_g1_i1" "HOG:A0555032" 555032 "Opisthokonta" "TRINITY_DN26652_c0_g1"
"6238" "TRINITY_DN2666_c0_g1_i1" "HOG:A0212358" 212358 "Mesangiospermae" "TRINITY_DN2666_c0_g1"
"6239" "TRINITY_DN26671_c0_g1_i1" "HOG:A0211882" 211882 "Mesangiospermae" "TRINITY_DN26671_c0_g1"
"6240" "TRINITY_DN26673_c0_g1_i1" "HOG:A0232386" 232386 "Tracheophyta" "TRINITY_DN26673_c0_g1"
"6241" "TRINITY_DN2668_c0_g1_i2" "HOG:A0238073" 238073 "Streptophyta" "TRINITY_DN2668_c0_g1"
"6242" "TRINITY_DN2668_c1_g1_i1" "HOG:A0168183" 168183 "asterids" "TRINITY_DN2668_c1_g1"
"6243" "TRINITY_DN26682_c0_g1_i1" "HOG:A0220986" 220986 "Magnoliopsida" "TRINITY_DN26682_c0_g1"
"6244" "TRINITY_DN26686_c0_g1_i1" "HOG:A0211788" 211788 "Mesangiospermae" "TRINITY_DN26686_c0_g1"
"6245" "TRINITY_DN267_c0_g1_i8" "HOG:A0563381" 563381 "Eukaryota" "TRINITY_DN267_c0_g1"
"6246" "TRINITY_DN2670_c0_g1_i11" "HOG:A0211833" 211833 "Mesangiospermae" "TRINITY_DN2670_c0_g1"
"6247" "TRINITY_DN2670_c0_g1_i13" "HOG:A0211833" 211833 "Mesangiospermae" "TRINITY_DN2670_c0_g1"
"6248" "TRINITY_DN26714_c0_g1_i1" "HOG:A0203247" 203247 "Pentapetalae" "TRINITY_DN26714_c0_g1"
"6249" "TRINITY_DN26719_c0_g1_i1" "HOG:A0168008" 168008 "asterids" "TRINITY_DN26719_c0_g1"
"6250" "TRINITY_DN26729_c0_g1_i1" "HOG:A0562467" 562467 "Eukaryota" "TRINITY_DN26729_c0_g1"
"6251" "TRINITY_DN2673_c0_g1_i2" "HOG:A0234208" 234208 "Embryophyta" "TRINITY_DN2673_c0_g1"
"6252" "TRINITY_DN26731_c0_g1_i1" "HOG:A0567251" 567251 "Eukaryota" "TRINITY_DN26731_c0_g1"
"6253" "TRINITY_DN26735_c0_g1_i1" "HOG:A0206337" 206337 "Pentapetalae" "TRINITY_DN26735_c0_g1"
"6254" "TRINITY_DN26738_c0_g1_i2" "HOG:A0231848" 231848 "Tracheophyta" "TRINITY_DN26738_c0_g1"
"6255" "TRINITY_DN26747_c0_g1_i1" "HOG:A0232862" 232862 "Tracheophyta" "TRINITY_DN26747_c0_g1"
"6256" "TRINITY_DN2675_c0_g1_i1" "HOG:A0232261" 232261 "Tracheophyta" "TRINITY_DN2675_c0_g1"
"6257" "TRINITY_DN2676_c0_g1_i1" "HOG:A0223879" 223879 "Spermatophyta" "TRINITY_DN2676_c0_g1"
"6258" "TRINITY_DN26784_c0_g1_i1" "HOG:A0573209" 573209 "Eukaryota" "TRINITY_DN26784_c0_g1"
"6259" "TRINITY_DN26809_c0_g1_i2" "HOG:A0235983" 235983 "Embryophyta" "TRINITY_DN26809_c0_g1"
"6260" "TRINITY_DN2681_c0_g1_i1" "HOG:A0582842" 582842 "Eukaryota" "TRINITY_DN2681_c0_g1"
"6261" "TRINITY_DN26813_c0_g1_i1" "HOG:A0206642" 206642 "Pentapetalae" "TRINITY_DN26813_c0_g1"
"6262" "TRINITY_DN26820_c0_g1_i1" "HOG:A0167909" 167909 "asterids" "TRINITY_DN26820_c0_g1"
"6263" "TRINITY_DN26832_c0_g1_i1" "HOG:A0234799" 234799 "Embryophyta" "TRINITY_DN26832_c0_g1"
"6264" "TRINITY_DN26832_c0_g1_i2" "HOG:A0234799" 234799 "Embryophyta" "TRINITY_DN26832_c0_g1"
"6265" "TRINITY_DN26834_c0_g1_i2" "HOG:A0206756" 206756 "Pentapetalae" "TRINITY_DN26834_c0_g1"
"6266" "TRINITY_DN2684_c0_g1_i1" "HOG:A0222108" 222108 "Magnoliopsida" "TRINITY_DN2684_c0_g1"
"6267" "TRINITY_DN2685_c0_g1_i1" "HOG:A0238706" 238706 "Viridiplantae" "TRINITY_DN2685_c0_g1"
"6268" "TRINITY_DN26852_c0_g1_i1" "HOG:A0562271" 562271 "Eukaryota" "TRINITY_DN26852_c0_g1"
"6269" "TRINITY_DN26853_c0_g1_i1" "HOG:A0198682" 198682 "rosids" "TRINITY_DN26853_c0_g1"
"6270" "TRINITY_DN26858_c0_g1_i2" "HOG:A0234696" 234696 "Embryophyta" "TRINITY_DN26858_c0_g1"
"6271" "TRINITY_DN2686_c0_g1_i1" "HOG:A0570604" 570604 "Eukaryota" "TRINITY_DN2686_c0_g1"
"6272" "TRINITY_DN26861_c0_g1_i1" "HOG:A0232310" 232310 "Tracheophyta" "TRINITY_DN26861_c0_g1"
"6273" "TRINITY_DN2687_c0_g1_i1" "HOG:A0237716" 237716 "Streptophyta" "TRINITY_DN2687_c0_g1"
"6274" "TRINITY_DN26871_c0_g1_i3" "HOG:A0212090" 212090 "Mesangiospermae" "TRINITY_DN26871_c0_g1"
"6275" "TRINITY_DN26876_c0_g1_i1" "HOG:A0220436" 220436 "Magnoliopsida" "TRINITY_DN26876_c0_g1"
"6276" "TRINITY_DN26878_c0_g1_i1" "HOG:A0167544" 167544 "asterids" "TRINITY_DN26878_c0_g1"
"6277" "TRINITY_DN26879_c0_g1_i1" "HOG:A0202641" 202641 "Pentapetalae" "TRINITY_DN26879_c0_g1"
"6278" "TRINITY_DN26885_c0_g1_i1" "HOG:A0226652" 226652 "Spermatophyta" "TRINITY_DN26885_c0_g1"
"6279" "TRINITY_DN2689_c0_g1_i1" "HOG:A0562212" 562212 "Eukaryota" "TRINITY_DN2689_c0_g1"
"6280" "TRINITY_DN26890_c0_g1_i1" "HOG:A0234736" 234736 "Embryophyta" "TRINITY_DN26890_c0_g1"
"6281" "TRINITY_DN26891_c0_g1_i1" "HOG:A0234055" 234055 "Embryophyta" "TRINITY_DN26891_c0_g1"
"6282" "TRINITY_DN26892_c0_g1_i1" "HOG:A0202651" 202651 "Pentapetalae" "TRINITY_DN26892_c0_g1"
"6283" "TRINITY_DN26894_c0_g1_i1" "HOG:A0779859" 779859 "LUCA" "TRINITY_DN26894_c0_g1"
"6284" "TRINITY_DN26898_c0_g1_i1" "HOG:A0220334" 220334 "Magnoliopsida" "TRINITY_DN26898_c0_g1"
"6285" "TRINITY_DN26906_c0_g1_i1" "HOG:A0238676" 238676 "Viridiplantae" "TRINITY_DN26906_c0_g1"
"6286" "TRINITY_DN26907_c0_g1_i1" "HOG:A0206201" 206201 "Pentapetalae" "TRINITY_DN26907_c0_g1"
"6287" "TRINITY_DN26908_c0_g1_i1" "HOG:A0563175" 563175 "Eukaryota" "TRINITY_DN26908_c0_g1"
"6288" "TRINITY_DN26911_c0_g1_i1" "HOG:A0168661" 168661 "asterids" "TRINITY_DN26911_c0_g1"
"6289" "TRINITY_DN26913_c0_g1_i1" "HOG:A0222220" 222220 "Magnoliopsida" "TRINITY_DN26913_c0_g1"
"6290" "TRINITY_DN26917_c0_g1_i1" "HOG:A0221612" 221612 "Magnoliopsida" "TRINITY_DN26917_c0_g1"
"6291" "TRINITY_DN2692_c0_g1_i1" "HOG:A0240084" 240084 "Viridiplantae" "TRINITY_DN2692_c0_g1"
"6292" "TRINITY_DN26921_c0_g1_i1" "HOG:A0564048" 564048 "Eukaryota" "TRINITY_DN26921_c0_g1"
"6293" "TRINITY_DN26928_c0_g1_i1" "HOG:A0167549" 167549 "asterids" "TRINITY_DN26928_c0_g1"
"6294" "TRINITY_DN2693_c0_g1_i1" "HOG:A0238048" 238048 "Streptophyta" "TRINITY_DN2693_c0_g1"
"6295" "TRINITY_DN26936_c0_g1_i1" "HOG:A0237220" 237220 "Streptophyta" "TRINITY_DN26936_c0_g1"
"6296" "TRINITY_DN26949_c0_g1_i1" "HOG:A0570909" 570909 "Eukaryota" "TRINITY_DN26949_c0_g1"
"6297" "TRINITY_DN2695_c0_g1_i1" "HOG:A0220990" 220990 "Magnoliopsida" "TRINITY_DN2695_c0_g1"
"6298" "TRINITY_DN26951_c0_g1_i1" "HOG:A0168100" 168100 "asterids" "TRINITY_DN26951_c0_g1"
"6299" "TRINITY_DN26952_c0_g1_i1" "HOG:A0203306" 203306 "Pentapetalae" "TRINITY_DN26952_c0_g1"
"6300" "TRINITY_DN26967_c0_g1_i1" "HOG:A0224396" 224396 "Spermatophyta" "TRINITY_DN26967_c0_g1"
"6301" "TRINITY_DN2697_c0_g1_i1" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN2697_c0_g1"
"6302" "TRINITY_DN2697_c0_g1_i3" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN2697_c0_g1"
"6303" "TRINITY_DN2698_c0_g1_i1" "HOG:A0238957" 238957 "Viridiplantae" "TRINITY_DN2698_c0_g1"
"6304" "TRINITY_DN2699_c0_g1_i1" "HOG:A0232041" 232041 "Tracheophyta" "TRINITY_DN2699_c0_g1"
"6305" "TRINITY_DN26994_c0_g1_i1" "HOG:A0562422" 562422 "Eukaryota" "TRINITY_DN26994_c0_g1"
"6306" "TRINITY_DN26994_c0_g1_i1" "HOG:A0206779" 206779 "Pentapetalae" "TRINITY_DN26994_c0_g1"
"6307" "TRINITY_DN27_c0_g1_i1" "HOG:A0565611" 565611 "Eukaryota" "TRINITY_DN27_c0_g1"
"6308" "TRINITY_DN27_c0_g1_i10" "HOG:A0565611" 565611 "Eukaryota" "TRINITY_DN27_c0_g1"
"6309" "TRINITY_DN270_c0_g1_i1" "HOG:A0237188" 237188 "Streptophyta" "TRINITY_DN270_c0_g1"
"6310" "TRINITY_DN270_c0_g1_i2" "HOG:A0237188" 237188 "Streptophyta" "TRINITY_DN270_c0_g1"
"6311" "TRINITY_DN27001_c0_g1_i1" "HOG:A0220671" 220671 "Magnoliopsida" "TRINITY_DN27001_c0_g1"
"6312" "TRINITY_DN27004_c0_g1_i1" "HOG:A0168612" 168612 "asterids" "TRINITY_DN27004_c0_g1"
"6313" "TRINITY_DN2701_c0_g1_i1" "HOG:A0574700" 574700 "Eukaryota" "TRINITY_DN2701_c0_g1"
"6314" "TRINITY_DN27010_c0_g1_i1" "HOG:A0167792" 167792 "asterids" "TRINITY_DN27010_c0_g1"
"6315" "TRINITY_DN2702_c0_g1_i1" "HOG:A0237399" 237399 "Streptophyta" "TRINITY_DN2702_c0_g1"
"6316" "TRINITY_DN27028_c0_g1_i1" "HOG:A0563401" 563401 "Eukaryota" "TRINITY_DN27028_c0_g1"
"6317" "TRINITY_DN27028_c0_g1_i2" "HOG:A0563401" 563401 "Eukaryota" "TRINITY_DN27028_c0_g1"
"6318" "TRINITY_DN2703_c0_g1_i1" "HOG:A0239486" 239486 "Viridiplantae" "TRINITY_DN2703_c0_g1"
"6319" "TRINITY_DN27031_c0_g1_i1" "HOG:A0234154" 234154 "Embryophyta" "TRINITY_DN27031_c0_g1"
"6320" "TRINITY_DN27034_c0_g1_i1" "HOG:A0233888" 233888 "Embryophyta" "TRINITY_DN27034_c0_g1"
"6321" "TRINITY_DN2704_c0_g1_i1" "HOG:A0167901" 167901 "asterids" "TRINITY_DN2704_c0_g1"
"6322" "TRINITY_DN27044_c0_g1_i1" "HOG:A0223573" 223573 "Spermatophyta" "TRINITY_DN27044_c0_g1"
"6323" "TRINITY_DN27045_c0_g1_i1" "HOG:A0562625" 562625 "Eukaryota" "TRINITY_DN27045_c0_g1"
"6324" "TRINITY_DN2705_c0_g1_i1" "HOG:A0224744" 224744 "Spermatophyta" "TRINITY_DN2705_c0_g1"
"6325" "TRINITY_DN27058_c0_g1_i2" "HOG:A0199250" 199250 "rosids" "TRINITY_DN27058_c0_g1"
"6326" "TRINITY_DN27064_c0_g1_i1" "HOG:A0211812" 211812 "Mesangiospermae" "TRINITY_DN27064_c0_g1"
"6327" "TRINITY_DN27069_c0_g1_i1" "HOG:A0224415" 224415 "Spermatophyta" "TRINITY_DN27069_c0_g1"
"6328" "TRINITY_DN27075_c0_g1_i1" "HOG:A0222429" 222429 "Magnoliopsida" "TRINITY_DN27075_c0_g1"
"6329" "TRINITY_DN271_c0_g1_i1" "HOG:A0202558" 202558 "Pentapetalae" "TRINITY_DN271_c0_g1"
