"transcript" "hog" "id" "phylostrata" "gene"
"7679" "TRINITY_DN38314_c0_g1_i1" "HOG:A0202395" 202395 "Pentapetalae" "TRINITY_DN38314_c0_g1"
"7680" "TRINITY_DN3832_c0_g1_i1" "HOG:A0224124" 224124 "Spermatophyta" "TRINITY_DN3832_c0_g1"
"7681" "TRINITY_DN38328_c0_g1_i1" "HOG:A0237337" 237337 "Streptophyta" "TRINITY_DN38328_c0_g1"
"7682" "TRINITY_DN38330_c0_g1_i1" "HOG:A0213856" 213856 "Mesangiospermae" "TRINITY_DN38330_c0_g1"
"7683" "TRINITY_DN38335_c0_g1_i1" "HOG:A0566034" 566034 "Eukaryota" "TRINITY_DN38335_c0_g1"
"7684" "TRINITY_DN38343_c0_g1_i1" "HOG:A0583148" 583148 "Eukaryota" "TRINITY_DN38343_c0_g1"
"7685" "TRINITY_DN38359_c0_g1_i1" "HOG:A0234615" 234615 "Embryophyta" "TRINITY_DN38359_c0_g1"
"7686" "TRINITY_DN38376_c0_g1_i1" "HOG:A0562477" 562477 "Eukaryota" "TRINITY_DN38376_c0_g1"
"7687" "TRINITY_DN3838_c0_g1_i1" "HOG:A0562696" 562696 "Eukaryota" "TRINITY_DN3838_c0_g1"
"7688" "TRINITY_DN38384_c0_g1_i1" "HOG:A0204930" 204930 "Pentapetalae" "TRINITY_DN38384_c0_g1"
"7689" "TRINITY_DN38390_c0_g1_i1" "HOG:A0221048" 221048 "Magnoliopsida" "TRINITY_DN38390_c0_g1"
"7690" "TRINITY_DN3840_c0_g1_i1" "HOG:A0574831" 574831 "Eukaryota" "TRINITY_DN3840_c0_g1"
"7691" "TRINITY_DN3841_c0_g1_i1" "HOG:A0562769" 562769 "Eukaryota" "TRINITY_DN3841_c0_g1"
"7692" "TRINITY_DN38411_c0_g1_i1" "HOG:A0781609" 781609 "LUCA" "TRINITY_DN38411_c0_g1"
"7693" "TRINITY_DN38429_c0_g1_i1" "HOG:A0437174" 437174 "Diptera" "TRINITY_DN38429_c0_g1"
"7694" "TRINITY_DN38447_c0_g1_i1" "HOG:A0562525" 562525 "Eukaryota" "TRINITY_DN38447_c0_g1"
"7695" "TRINITY_DN38449_c0_g1_i1" "HOG:A0554900" 554900 "Opisthokonta" "TRINITY_DN38449_c0_g1"
"7696" "TRINITY_DN38463_c0_g1_i1" "HOG:A0562451" 562451 "Eukaryota" "TRINITY_DN38463_c0_g1"
"7697" "TRINITY_DN3847_c0_g1_i1" "HOG:A0562279" 562279 "Eukaryota" "TRINITY_DN3847_c0_g1"
"7698" "TRINITY_DN38472_c0_g1_i1" "HOG:A0233746" 233746 "Embryophyta" "TRINITY_DN38472_c0_g1"
"7699" "TRINITY_DN38474_c0_g1_i1" "HOG:A0237385" 237385 "Streptophyta" "TRINITY_DN38474_c0_g1"
"7700" "TRINITY_DN38478_c0_g1_i1" "HOG:A0787860" 787860 "LUCA" "TRINITY_DN38478_c0_g1"
"7701" "TRINITY_DN3848_c0_g1_i2" "HOG:A0564189" 564189 "Eukaryota" "TRINITY_DN3848_c0_g1"
"7702" "TRINITY_DN38483_c0_g1_i1" "HOG:A0200506" 200506 "rosids" "TRINITY_DN38483_c0_g1"
"7703" "TRINITY_DN38491_c0_g1_i1" "HOG:A0223909" 223909 "Spermatophyta" "TRINITY_DN38491_c0_g1"
"7704" "TRINITY_DN38497_c0_g1_i1" "HOG:A0562857" 562857 "Eukaryota" "TRINITY_DN38497_c0_g1"
"7705" "TRINITY_DN3850_c0_g1_i1" "HOG:A0203065" 203065 "Pentapetalae" "TRINITY_DN3850_c0_g1"
"7706" "TRINITY_DN38500_c0_g1_i1" "HOG:A0203790" 203790 "Pentapetalae" "TRINITY_DN38500_c0_g1"
"7707" "TRINITY_DN38509_c0_g1_i1" "HOG:A0562834" 562834 "Eukaryota" "TRINITY_DN38509_c0_g1"
"7708" "TRINITY_DN38510_c0_g1_i1" "HOG:A0206470" 206470 "Pentapetalae" "TRINITY_DN38510_c0_g1"
"7709" "TRINITY_DN3852_c0_g1_i1" "HOG:A0562968" 562968 "Eukaryota" "TRINITY_DN3852_c0_g1"
"7710" "TRINITY_DN3854_c0_g1_i1" "HOG:A0565956" 565956 "Eukaryota" "TRINITY_DN3854_c0_g1"
"7711" "TRINITY_DN38540_c0_g1_i1" "HOG:A0572349" 572349 "Eukaryota" "TRINITY_DN38540_c0_g1"
"7712" "TRINITY_DN3855_c0_g1_i1" "HOG:A0233685" 233685 "Embryophyta" "TRINITY_DN3855_c0_g1"
"7713" "TRINITY_DN38555_c0_g1_i1" "HOG:A0229204" 229204 "Spermatophyta" "TRINITY_DN38555_c0_g1"
"7714" "TRINITY_DN38556_c0_g1_i1" "HOG:A0779802" 779802 "LUCA" "TRINITY_DN38556_c0_g1"
"7715" "TRINITY_DN3856_c0_g1_i1" "HOG:A0174176" 174176 "fabids" "TRINITY_DN3856_c0_g1"
"7716" "TRINITY_DN3857_c0_g1_i1" "HOG:A0576054" 576054 "Eukaryota" "TRINITY_DN3857_c0_g1"
"7717" "TRINITY_DN38572_c0_g1_i1" "HOG:A0565956" 565956 "Eukaryota" "TRINITY_DN38572_c0_g1"
"7718" "TRINITY_DN386_c0_g1_i2" "HOG:A0235018" 235018 "Embryophyta" "TRINITY_DN386_c0_g1"
"7719" "TRINITY_DN38600_c0_g1_i1" "HOG:A0223355" 223355 "Spermatophyta" "TRINITY_DN38600_c0_g1"
"7720" "TRINITY_DN38608_c0_g1_i1" "HOG:A0223285" 223285 "Spermatophyta" "TRINITY_DN38608_c0_g1"
"7721" "TRINITY_DN38613_c0_g1_i1" "HOG:A0562187" 562187 "Eukaryota" "TRINITY_DN38613_c0_g1"
"7722" "TRINITY_DN38618_c0_g1_i1" "HOG:A0785922" 785922 "LUCA" "TRINITY_DN38618_c0_g1"
"7723" "TRINITY_DN3862_c0_g1_i1" "HOG:A0567473" 567473 "Eukaryota" "TRINITY_DN3862_c0_g1"
"7724" "TRINITY_DN38629_c0_g1_i1" "HOG:A0562397" 562397 "Eukaryota" "TRINITY_DN38629_c0_g1"
"7725" "TRINITY_DN38635_c0_g1_i1" "HOG:A0562359" 562359 "Eukaryota" "TRINITY_DN38635_c0_g1"
"7726" "TRINITY_DN3865_c0_g1_i10" "HOG:A0562536" 562536 "Eukaryota" "TRINITY_DN3865_c0_g1"
"7727" "TRINITY_DN38661_c0_g1_i1" "HOG:A0198871" 198871 "rosids" "TRINITY_DN38661_c0_g1"
"7728" "TRINITY_DN3867_c0_g1_i1" "HOG:A0221601" 221601 "Magnoliopsida" "TRINITY_DN3867_c0_g1"
"7729" "TRINITY_DN3868_c0_g1_i1" "HOG:A0228980" 228980 "Spermatophyta" "TRINITY_DN3868_c0_g1"
"7730" "TRINITY_DN3869_c0_g1_i1" "HOG:A0570364" 570364 "Eukaryota" "TRINITY_DN3869_c0_g1"
"7731" "TRINITY_DN387_c0_g1_i10" "HOG:A0569037" 569037 "Eukaryota" "TRINITY_DN387_c0_g1"
"7732" "TRINITY_DN3871_c0_g1_i1" "HOG:A0211592" 211592 "Mesangiospermae" "TRINITY_DN3871_c0_g1"
"7733" "TRINITY_DN38716_c0_g1_i1" "HOG:A0780104" 780104 "LUCA" "TRINITY_DN38716_c0_g1"
"7734" "TRINITY_DN3872_c0_g1_i1" "HOG:A0237816" 237816 "Streptophyta" "TRINITY_DN3872_c0_g1"
"7735" "TRINITY_DN38720_c0_g1_i1" "HOG:A0237191" 237191 "Streptophyta" "TRINITY_DN38720_c0_g1"
"7736" "TRINITY_DN38728_c0_g1_i1" "HOG:A0167841" 167841 "asterids" "TRINITY_DN38728_c0_g1"
"7737" "TRINITY_DN3873_c0_g1_i1" "HOG:A0562904" 562904 "Eukaryota" "TRINITY_DN3873_c0_g1"
"7738" "TRINITY_DN3877_c0_g1_i1" "HOG:A0570451" 570451 "Eukaryota" "TRINITY_DN3877_c0_g1"
"7739" "TRINITY_DN3878_c0_g1_i1" "HOG:A0785610" 785610 "LUCA" "TRINITY_DN3878_c0_g1"
"7740" "TRINITY_DN38780_c0_g1_i1" "HOG:A0780830" 780830 "LUCA" "TRINITY_DN38780_c0_g1"
"7741" "TRINITY_DN3879_c0_g1_i1" "HOG:A0237169" 237169 "Streptophyta" "TRINITY_DN3879_c0_g1"
"7742" "TRINITY_DN38799_c0_g1_i1" "HOG:A0237494" 237494 "Streptophyta" "TRINITY_DN38799_c0_g1"
"7743" "TRINITY_DN3880_c0_g1_i1" "HOG:A0562287" 562287 "Eukaryota" "TRINITY_DN3880_c0_g1"
"7744" "TRINITY_DN38807_c0_g1_i1" "HOG:A0563038" 563038 "Eukaryota" "TRINITY_DN38807_c0_g1"
"7745" "TRINITY_DN38814_c0_g1_i1" "HOG:A0238659" 238659 "Viridiplantae" "TRINITY_DN38814_c0_g1"
"7746" "TRINITY_DN3883_c0_g1_i3" "HOG:A0198141" 198141 "rosids" "TRINITY_DN3883_c0_g1"
"7747" "TRINITY_DN38849_c0_g1_i1" "HOG:A0198050" 198050 "rosids" "TRINITY_DN38849_c0_g1"
"7748" "TRINITY_DN3885_c0_g1_i1" "HOG:A0563754" 563754 "Eukaryota" "TRINITY_DN3885_c0_g1"
"7749" "TRINITY_DN3885_c0_g1_i2" "HOG:A0563754" 563754 "Eukaryota" "TRINITY_DN3885_c0_g1"
"7750" "TRINITY_DN38860_c0_g1_i1" "HOG:A0779767" 779767 "LUCA" "TRINITY_DN38860_c0_g1"
"7751" "TRINITY_DN38879_c0_g1_i1" "HOG:A0206324" 206324 "Pentapetalae" "TRINITY_DN38879_c0_g1"
"7752" "TRINITY_DN3889_c0_g1_i1" "HOG:A0233694" 233694 "Embryophyta" "TRINITY_DN3889_c0_g1"
"7753" "TRINITY_DN389_c0_g1_i1" "HOG:A0779786" 779786 "LUCA" "TRINITY_DN389_c0_g1"
"7754" "TRINITY_DN3890_c0_g1_i1" "HOG:A0235356" 235356 "Embryophyta" "TRINITY_DN3890_c0_g1"
"7755" "TRINITY_DN38912_c0_g1_i1" "HOG:A0780092" 780092 "LUCA" "TRINITY_DN38912_c0_g1"
"7756" "TRINITY_DN38913_c0_g1_i1" "HOG:A0203845" 203845 "Pentapetalae" "TRINITY_DN38913_c0_g1"
"7757" "TRINITY_DN3892_c0_g1_i1" "HOG:A0202565" 202565 "Pentapetalae" "TRINITY_DN3892_c0_g1"
"7758" "TRINITY_DN38937_c0_g1_i1" "HOG:A0235147" 235147 "Embryophyta" "TRINITY_DN38937_c0_g1"
"7759" "TRINITY_DN3895_c0_g1_i1" "HOG:A0567529" 567529 "Eukaryota" "TRINITY_DN3895_c0_g1"
"7760" "TRINITY_DN38951_c0_g1_i1" "HOG:A0566072" 566072 "Eukaryota" "TRINITY_DN38951_c0_g1"
"7761" "TRINITY_DN38957_c0_g1_i1" "HOG:A0563149" 563149 "Eukaryota" "TRINITY_DN38957_c0_g1"
"7762" "TRINITY_DN3897_c0_g1_i1" "HOG:A0235545" 235545 "Embryophyta" "TRINITY_DN3897_c0_g1"
"7763" "TRINITY_DN3898_c0_g1_i1" "HOG:A0780194" 780194 "LUCA" "TRINITY_DN3898_c0_g1"
"7764" "TRINITY_DN3899_c0_g1_i1" "HOG:A0223568" 223568 "Spermatophyta" "TRINITY_DN3899_c0_g1"
"7765" "TRINITY_DN39_c0_g1_i1" "HOG:A0220058" 220058 "Magnoliopsida" "TRINITY_DN39_c0_g1"
"7766" "TRINITY_DN390_c0_g1_i5" "HOG:A0237560" 237560 "Streptophyta" "TRINITY_DN390_c0_g1"
"7767" "TRINITY_DN3900_c0_g1_i1" "HOG:A0220659" 220659 "Magnoliopsida" "TRINITY_DN3900_c0_g1"
"7768" "TRINITY_DN39003_c0_g1_i1" "HOG:A0154804" 154804 "Poaceae" "TRINITY_DN39003_c0_g1"
"7769" "TRINITY_DN3901_c0_g1_i1" "HOG:A0202997" 202997 "Pentapetalae" "TRINITY_DN3901_c0_g1"
"7770" "TRINITY_DN3906_c0_g1_i1" "HOG:A0238895" 238895 "Viridiplantae" "TRINITY_DN3906_c0_g1"
"7771" "TRINITY_DN3907_c0_g1_i2" "HOG:A0779918" 779918 "LUCA" "TRINITY_DN3907_c0_g1"
"7772" "TRINITY_DN39080_c0_g1_i1" "HOG:A0562187" 562187 "Eukaryota" "TRINITY_DN39080_c0_g1"
"7773" "TRINITY_DN39081_c0_g1_i1" "HOG:A0227924" 227924 "Spermatophyta" "TRINITY_DN39081_c0_g1"
"7774" "TRINITY_DN3909_c0_g1_i1" "HOG:A0174427" 174427 "fabids" "TRINITY_DN3909_c0_g1"
"7775" "TRINITY_DN39097_c0_g1_i1" "HOG:A0234496" 234496 "Embryophyta" "TRINITY_DN39097_c0_g1"
"7776" "TRINITY_DN391_c0_g1_i2" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN391_c0_g1"
"7777" "TRINITY_DN3911_c0_g1_i1" "HOG:A0232430" 232430 "Tracheophyta" "TRINITY_DN3911_c0_g1"
"7778" "TRINITY_DN3912_c0_g1_i1" "HOG:A0232656" 232656 "Tracheophyta" "TRINITY_DN3912_c0_g1"
"7779" "TRINITY_DN39123_c0_g1_i1" "HOG:A0174052" 174052 "fabids" "TRINITY_DN39123_c0_g1"
"7780" "TRINITY_DN39124_c0_g1_i1" "HOG:A0562297" 562297 "Eukaryota" "TRINITY_DN39124_c0_g1"
"7781" "TRINITY_DN39125_c0_g1_i1" "HOG:A0206842" 206842 "Pentapetalae" "TRINITY_DN39125_c0_g1"
"7782" "TRINITY_DN39127_c0_g1_i1" "HOG:A0232493" 232493 "Tracheophyta" "TRINITY_DN39127_c0_g1"
"7783" "TRINITY_DN3915_c0_g1_i1" "HOG:A0562239" 562239 "Eukaryota" "TRINITY_DN3915_c0_g1"
"7784" "TRINITY_DN39150_c0_g1_i1" "HOG:A0562187" 562187 "Eukaryota" "TRINITY_DN39150_c0_g1"
"7785" "TRINITY_DN39161_c0_g1_i1" "HOG:A0571850" 571850 "Eukaryota" "TRINITY_DN39161_c0_g1"
"7786" "TRINITY_DN39162_c0_g1_i1" "HOG:A0202789" 202789 "Pentapetalae" "TRINITY_DN39162_c0_g1"
"7787" "TRINITY_DN39166_c0_g1_i1" "HOG:A0566937" 566937 "Eukaryota" "TRINITY_DN39166_c0_g1"
"7788" "TRINITY_DN39191_c0_g1_i1" "HOG:A0562223" 562223 "Eukaryota" "TRINITY_DN39191_c0_g1"
"7789" "TRINITY_DN3921_c0_g1_i1" "HOG:A0562217" 562217 "Eukaryota" "TRINITY_DN3921_c0_g1"
"7790" "TRINITY_DN39211_c0_g1_i1" "HOG:A0168536" 168536 "asterids" "TRINITY_DN39211_c0_g1"
"7791" "TRINITY_DN39215_c0_g1_i1" "HOG:A0562187" 562187 "Eukaryota" "TRINITY_DN39215_c0_g1"
"7792" "TRINITY_DN3923_c0_g1_i1" "HOG:A0204929" 204929 "Pentapetalae" "TRINITY_DN3923_c0_g1"
"7793" "TRINITY_DN39240_c0_g1_i1" "HOG:A0562874" 562874 "Eukaryota" "TRINITY_DN39240_c0_g1"
"7794" "TRINITY_DN3925_c0_g1_i2" "HOG:A0206606" 206606 "Pentapetalae" "TRINITY_DN3925_c0_g1"
"7795" "TRINITY_DN3926_c0_g1_i1" "HOG:A0566864" 566864 "Eukaryota" "TRINITY_DN3926_c0_g1"
"7796" "TRINITY_DN3926_c0_g1_i2" "HOG:A0566864" 566864 "Eukaryota" "TRINITY_DN3926_c0_g1"
"7797" "TRINITY_DN3927_c0_g1_i1" "HOG:A0220644" 220644 "Magnoliopsida" "TRINITY_DN3927_c0_g1"
"7798" "TRINITY_DN39277_c0_g1_i1" "HOG:A0179176" 179176 "Malvaceae" "TRINITY_DN39277_c0_g1"
"7799" "TRINITY_DN3928_c0_g1_i13" "HOG:A0551407" 551407 "Metazoa" "TRINITY_DN3928_c0_g1"
"7800" "TRINITY_DN3929_c0_g1_i1" "HOG:A0231971" 231971 "Tracheophyta" "TRINITY_DN3929_c0_g1"
"7801" "TRINITY_DN39318_c0_g1_i1" "HOG:A0567069" 567069 "Eukaryota" "TRINITY_DN39318_c0_g1"
"7802" "TRINITY_DN3932_c0_g1_i1" "HOG:A0222154" 222154 "Magnoliopsida" "TRINITY_DN3932_c0_g1"
"7803" "TRINITY_DN39320_c0_g1_i1" "HOG:A0562200" 562200 "Eukaryota" "TRINITY_DN39320_c0_g1"
"7804" "TRINITY_DN39322_c0_g1_i1" "HOG:A0562279" 562279 "Eukaryota" "TRINITY_DN39322_c0_g1"
"7805" "TRINITY_DN39327_c0_g1_i1" "HOG:A0200553" 200553 "rosids" "TRINITY_DN39327_c0_g1"
"7806" "TRINITY_DN3933_c0_g1_i2" "HOG:A0220698" 220698 "Magnoliopsida" "TRINITY_DN3933_c0_g1"
"7807" "TRINITY_DN39333_c0_g1_i1" "HOG:A0226892" 226892 "Spermatophyta" "TRINITY_DN39333_c0_g1"
"7808" "TRINITY_DN3934_c0_g1_i1" "HOG:A0564571" 564571 "Eukaryota" "TRINITY_DN3934_c0_g1"
"7809" "TRINITY_DN39340_c0_g1_i1" "HOG:A0174305" 174305 "fabids" "TRINITY_DN39340_c0_g1"
"7810" "TRINITY_DN3935_c0_g1_i1" "HOG:A0567797" 567797 "Eukaryota" "TRINITY_DN3935_c0_g1"
"7811" "TRINITY_DN3935_c0_g1_i3" "HOG:A0567797" 567797 "Eukaryota" "TRINITY_DN3935_c0_g1"
"7812" "TRINITY_DN39352_c0_g1_i1" "HOG:A0562177" 562177 "Eukaryota" "TRINITY_DN39352_c0_g1"
"7813" "TRINITY_DN39356_c0_g1_i1" "HOG:A0543208" 543208 "Eumetazoa" "TRINITY_DN39356_c0_g1"
"7814" "TRINITY_DN39361_c0_g1_i1" "HOG:A0206569" 206569 "Pentapetalae" "TRINITY_DN39361_c0_g1"
"7815" "TRINITY_DN39378_c0_g1_i1" "HOG:A0451239" 451239 "Arthropoda" "TRINITY_DN39378_c0_g1"
"7816" "TRINITY_DN3939_c0_g1_i1" "HOG:A0219626" 219626 "Magnoliopsida" "TRINITY_DN3939_c0_g1"
"7817" "TRINITY_DN39394_c0_g1_i1" "HOG:A0203521" 203521 "Pentapetalae" "TRINITY_DN39394_c0_g1"
"7818" "TRINITY_DN394_c0_g1_i2" "HOG:A0238706" 238706 "Viridiplantae" "TRINITY_DN394_c0_g1"
"7819" "TRINITY_DN3940_c0_g1_i1" "HOG:A0220336" 220336 "Magnoliopsida" "TRINITY_DN3940_c0_g1"
"7820" "TRINITY_DN3940_c0_g1_i2" "HOG:A0220336" 220336 "Magnoliopsida" "TRINITY_DN3940_c0_g1"
"7821" "TRINITY_DN39409_c0_g1_i1" "HOG:A0563572" 563572 "Eukaryota" "TRINITY_DN39409_c0_g1"
"7822" "TRINITY_DN3941_c0_g1_i1" "HOG:A0782219" 782219 "LUCA" "TRINITY_DN3941_c0_g1"
"7823" "TRINITY_DN39417_c0_g1_i1" "HOG:A0780094" 780094 "LUCA" "TRINITY_DN39417_c0_g1"
"7824" "TRINITY_DN3943_c0_g1_i1" "HOG:A0239001" 239001 "Viridiplantae" "TRINITY_DN3943_c0_g1"
"7825" "TRINITY_DN39447_c0_g1_i1" "HOG:A0231850" 231850 "Tracheophyta" "TRINITY_DN39447_c0_g1"
"7826" "TRINITY_DN39459_c0_g1_i1" "HOG:A0228872" 228872 "Spermatophyta" "TRINITY_DN39459_c0_g1"
"7827" "TRINITY_DN3946_c0_g1_i1" "HOG:A0237862" 237862 "Streptophyta" "TRINITY_DN3946_c0_g1"
"7828" "TRINITY_DN3946_c0_g1_i4" "HOG:A0237862" 237862 "Streptophyta" "TRINITY_DN3946_c0_g1"
"7829" "TRINITY_DN39465_c0_g1_i1" "HOG:A0206792" 206792 "Pentapetalae" "TRINITY_DN39465_c0_g1"
"7830" "TRINITY_DN39469_c0_g1_i1" "HOG:A0366001" 366001 "Dikarya" "TRINITY_DN39469_c0_g1"
"7831" "TRINITY_DN39475_c0_g1_i1" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN39475_c0_g1"
"7832" "TRINITY_DN39487_c0_g1_i1" "HOG:A0219753" 219753 "Magnoliopsida" "TRINITY_DN39487_c0_g1"
"7833" "TRINITY_DN395_c0_g1_i1" "HOG:A0788146" 788146 "LUCA" "TRINITY_DN395_c0_g1"
"7834" "TRINITY_DN3950_c0_g1_i1" "HOG:A0237121" 237121 "Streptophyta" "TRINITY_DN3950_c0_g1"
"7835" "TRINITY_DN3950_c0_g2_i1" "HOG:A0222173" 222173 "Magnoliopsida" "TRINITY_DN3950_c0_g2"
"7836" "TRINITY_DN39503_c0_g1_i1" "HOG:A0234208" 234208 "Embryophyta" "TRINITY_DN39503_c0_g1"
"7837" "TRINITY_DN3951_c0_g1_i1" "HOG:A0212030" 212030 "Mesangiospermae" "TRINITY_DN3951_c0_g1"
"7838" "TRINITY_DN39510_c0_g1_i1" "HOG:A0562187" 562187 "Eukaryota" "TRINITY_DN39510_c0_g1"
"7839" "TRINITY_DN39514_c0_g1_i1" "HOG:A0221002" 221002 "Magnoliopsida" "TRINITY_DN39514_c0_g1"
"7840" "TRINITY_DN3953_c0_g1_i1" "HOG:A0570925" 570925 "Eukaryota" "TRINITY_DN3953_c0_g1"
"7841" "TRINITY_DN3955_c0_g1_i1" "HOG:A0240337" 240337 "Viridiplantae" "TRINITY_DN3955_c0_g1"
"7842" "TRINITY_DN39552_c0_g1_i1" "HOG:A0779715" 779715 "LUCA" "TRINITY_DN39552_c0_g1"
"7843" "TRINITY_DN3957_c0_g1_i1" "HOG:A0440811" 440811 "Holometabola" "TRINITY_DN3957_c0_g1"
"7844" "TRINITY_DN3958_c0_g1_i1" "HOG:A0562907" 562907 "Eukaryota" "TRINITY_DN3958_c0_g1"
"7845" "TRINITY_DN39584_c0_g1_i1" "HOG:A0198135" 198135 "rosids" "TRINITY_DN39584_c0_g1"
"7846" "TRINITY_DN3959_c0_g1_i1" "HOG:A0235176" 235176 "Embryophyta" "TRINITY_DN3959_c0_g1"
"7847" "TRINITY_DN39591_c0_g1_i1" "HOG:A0779803" 779803 "LUCA" "TRINITY_DN39591_c0_g1"
"7848" "TRINITY_DN39595_c0_g1_i1" "HOG:A0562214" 562214 "Eukaryota" "TRINITY_DN39595_c0_g1"
"7849" "TRINITY_DN39599_c0_g1_i1" "HOG:A0563707" 563707 "Eukaryota" "TRINITY_DN39599_c0_g1"
"7850" "TRINITY_DN39601_c0_g1_i1" "HOG:A0565429" 565429 "Eukaryota" "TRINITY_DN39601_c0_g1"
"7851" "TRINITY_DN39602_c0_g1_i1" "HOG:A0200957" 200957 "rosids" "TRINITY_DN39602_c0_g1"
"7852" "TRINITY_DN39609_c0_g1_i1" "HOG:A0231960" 231960 "Tracheophyta" "TRINITY_DN39609_c0_g1"
"7853" "TRINITY_DN39616_c0_g1_i1" "HOG:A0174535" 174535 "fabids" "TRINITY_DN39616_c0_g1"
"7854" "TRINITY_DN39621_c0_g1_i1" "HOG:A0198471" 198471 "rosids" "TRINITY_DN39621_c0_g1"
"7855" "TRINITY_DN3965_c0_g1_i1" "HOG:A0570863" 570863 "Eukaryota" "TRINITY_DN3965_c0_g1"
"7856" "TRINITY_DN3966_c0_g1_i2" "HOG:A0562279" 562279 "Eukaryota" "TRINITY_DN3966_c0_g1"
"7857" "TRINITY_DN39661_c0_g1_i1" "HOG:A0551303" 551303 "Metazoa" "TRINITY_DN39661_c0_g1"
"7858" "TRINITY_DN39662_c0_g1_i1" "HOG:A0562616" 562616 "Eukaryota" "TRINITY_DN39662_c0_g1"
"7859" "TRINITY_DN397_c0_g1_i1" "HOG:A0198214" 198214 "rosids" "TRINITY_DN397_c0_g1"
"7860" "TRINITY_DN3970_c0_g1_i1" "HOG:A0220372" 220372 "Magnoliopsida" "TRINITY_DN3970_c0_g1"
"7861" "TRINITY_DN3971_c0_g1_i1" "HOG:A0563080" 563080 "Eukaryota" "TRINITY_DN3971_c0_g1"
"7862" "TRINITY_DN39716_c0_g1_i1" "HOG:A0562185" 562185 "Eukaryota" "TRINITY_DN39716_c0_g1"
"7863" "TRINITY_DN3973_c0_g1_i1" "HOG:A0233676" 233676 "Embryophyta" "TRINITY_DN3973_c0_g1"
"7864" "TRINITY_DN39733_c0_g1_i1" "HOG:A0563102" 563102 "Eukaryota" "TRINITY_DN39733_c0_g1"
"7865" "TRINITY_DN39743_c0_g1_i1" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN39743_c0_g1"
"7866" "TRINITY_DN39744_c0_g1_i1" "HOG:A0566848" 566848 "Eukaryota" "TRINITY_DN39744_c0_g1"
"7867" "TRINITY_DN39771_c0_g1_i1" "HOG:A0554963" 554963 "Opisthokonta" "TRINITY_DN39771_c0_g1"
"7868" "TRINITY_DN39775_c0_g1_i1" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN39775_c0_g1"
"7869" "TRINITY_DN39786_c0_g1_i1" "HOG:A0179355" 179355 "Malvaceae" "TRINITY_DN39786_c0_g1"
"7870" "TRINITY_DN3979_c0_g1_i1" "HOG:A0239500" 239500 "Viridiplantae" "TRINITY_DN3979_c0_g1"
"7871" "TRINITY_DN3981_c0_g1_i2" "HOG:A0566773" 566773 "Eukaryota" "TRINITY_DN3981_c0_g1"
"7872" "TRINITY_DN3983_c0_g1_i1" "HOG:A0211873" 211873 "Mesangiospermae" "TRINITY_DN3983_c0_g1"
"7873" "TRINITY_DN3984_c0_g1_i1" "HOG:A0583171" 583171 "Eukaryota" "TRINITY_DN3984_c0_g1"
"7874" "TRINITY_DN39845_c0_g1_i1" "HOG:A0562359" 562359 "Eukaryota" "TRINITY_DN39845_c0_g1"
"7875" "TRINITY_DN3985_c0_g1_i1" "HOG:A0563443" 563443 "Eukaryota" "TRINITY_DN3985_c0_g1"
"7876" "TRINITY_DN3986_c0_g1_i11" "HOG:A0563452" 563452 "Eukaryota" "TRINITY_DN3986_c0_g1"
"7877" "TRINITY_DN39875_c0_g1_i1" "HOG:A0224067" 224067 "Spermatophyta" "TRINITY_DN39875_c0_g1"
"7878" "TRINITY_DN39887_c0_g1_i1" "HOG:A0562214" 562214 "Eukaryota" "TRINITY_DN39887_c0_g1"
"7879" "TRINITY_DN3989_c0_g1_i1" "HOG:A0224405" 224405 "Spermatophyta" "TRINITY_DN3989_c0_g1"
"7880" "TRINITY_DN39899_c0_g1_i1" "HOG:A0240389" 240389 "Viridiplantae" "TRINITY_DN39899_c0_g1"
"7881" "TRINITY_DN399_c0_g1_i1" "HOG:A0224615" 224615 "Spermatophyta" "TRINITY_DN399_c0_g1"
"7882" "TRINITY_DN3991_c0_g1_i1" "HOG:A0222061" 222061 "Magnoliopsida" "TRINITY_DN3991_c0_g1"
"7883" "TRINITY_DN39920_c0_g1_i1" "HOG:A0567439" 567439 "Eukaryota" "TRINITY_DN39920_c0_g1"
"7884" "TRINITY_DN39922_c0_g1_i1" "HOG:A0197594" 197594 "malvids" "TRINITY_DN39922_c0_g1"
"7885" "TRINITY_DN39929_c0_g1_i1" "HOG:A0235256" 235256 "Embryophyta" "TRINITY_DN39929_c0_g1"
"7886" "TRINITY_DN3993_c0_g1_i1" "HOG:A0562187" 562187 "Eukaryota" "TRINITY_DN3993_c0_g1"
"7887" "TRINITY_DN3994_c0_g1_i1" "HOG:A0563144" 563144 "Eukaryota" "TRINITY_DN3994_c0_g1"
"7888" "TRINITY_DN3995_c0_g1_i4" "HOG:A0565972" 565972 "Eukaryota" "TRINITY_DN3995_c0_g1"
"7889" "TRINITY_DN3995_c0_g1_i4" "HOG:A0565972" 565972 "Eukaryota" "TRINITY_DN3995_c0_g1"
"7890" "TRINITY_DN3996_c0_g1_i1" "HOG:A0174208" 174208 "fabids" "TRINITY_DN3996_c0_g1"
