ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
263033_s_at,0.845202,5.42E-01,-0.6394946,-6.62339,-0.02970667,AT1G23970///AT1G23950,hypothetical protein///hypothetical protein
255996_s_at,0.845202,5.43E-01,-0.6394625,-6.62341,-0.02952333,AT1G29740///AT1G29730,Leucine-rich repeat transmembrane protein kinase///leucine-rich repeat transmembrane protein kinase
252283_at,0.845202,5.43E-01,0.6394616,-6.62341,0.02354333,AT3G48960,putative 60S ribosomal protein L13-2
248011_at,0.845202,5.43E-01,0.6394131,-6.62344,0.02393333,GAMT2,gibberellic acid methyltransferase 2
266561_at,0.845253,5.43E-01,0.6392993,-6.62352,0.02253667,AT2G23960,class I glutamine amidotransferase-like superfamily protein
250686_at,0.845326,5.43E-01,0.6391494,-6.62362,0.02795,SPC98,spindle pole body component 98
267645_at,0.845326,5.43E-01,-0.6390669,-6.62368,-0.06557,BGLU33,beta glucosidase 33
250113_at,0.845326,5.43E-01,-0.6390419,-6.6237,-0.03326,FRL1,protein FRIGIDA like 1
257554_at,0.845344,5.43E-01,-0.6389182,-6.62378,-0.02438667,VAMP728,vesicle-associated membrane protein
263592_at,0.845344,5.43E-01,-0.6388472,-6.62383,-0.02270667,AT2G01840,pseudo
256077_at,0.845344,5.43E-01,0.6388163,-6.62385,0.03810333,AT1G18090,5'-3' exonuclease family protein
247463_at,0.845344,5.43E-01,-0.6387271,-6.62391,-0.02062333,AT5G62210,embryo-specific protein ATS3-like protein
249880_at,0.845344,5.43E-01,-0.6387071,-6.62392,-0.03044,AT5G23180,hypothetical protein
265150_at,0.845344,5.43E-01,0.6386334,-6.62397,0.05393333,AT1G51200,zinc finger A20 and AN1 domain-containing stress-associated protein 2
245552_at,0.845344,5.43E-01,0.6386012,-6.624,0.02303667,CYP705A3,"cytochrome P450, family 705, subfamily A, polypeptide 3"
264483_at,0.845352,5.43E-01,-0.6384661,-6.62409,-0.04092333,AT1G77230,tetratricopeptide repeat-containing protein
265665_at,0.845352,5.43E-01,0.6384508,-6.6241,0.02333667,AT2G27420,cysteine proteinase-like protein
247066_at,0.845352,5.43E-01,-0.6383769,-6.62415,-0.02768333,AT5G66940,Dof zinc finger protein DOF5.8
246749_at,0.845352,5.43E-01,0.6383518,-6.62417,0.08944,AT5G27830,hypothetical protein
249332_at,0.845484,5.43E-01,0.6381237,-6.62432,0.03608667,AT5G40980,hypothetical protein
258357_at,0.845484,5.43E-01,-0.6380933,-6.62434,-0.02091,SRF7,STRUBBELIG-receptor family 7 protein
247132_at,0.845535,5.43E-01,-0.637928,-6.62445,-0.02802667,ARO2,armadillo repeat only 2 protein
266586_s_at,0.845535,5.43E-01,-0.6378638,-6.6245,-0.02305333,AT4G08060,pseudo
256263_at,0.845535,5.44E-01,0.6378182,-6.62453,0.03123333,AT3G12290,amino acid dehydrogenase family protein
256168_at,0.845535,5.44E-01,-0.6377991,-6.62454,-0.02283,AT1G51805,leucine-rich repeat protein kinase family protein
256466_at,0.845744,5.44E-01,-0.6375204,-6.62473,-0.05600333,AT1G32580,putative plastid developmental protein DAG
251560_at,0.845933,5.44E-01,-0.6372466,-6.62492,-0.02534333,SPL15,squamosa promoter-binding-like protein 15
266544_at,0.845933,5.44E-01,0.6371466,-6.62499,0.02452,LEA18,late embryogenesis abundant protein 4-2
252607_at,0.845933,5.44E-01,0.637141,-6.62499,0.05423667,XTR8,xyloglucan endotransglucosylase/hydrolase
254131_at,0.846358,5.44E-01,-0.6366366,-6.62533,-0.05843,FC2,LAMMER-type protein kinase AFC2
248496_at,0.84647,5.44E-01,-0.6363848,-6.6255,-0.02333,AT5G50790,bidirectional sugar transporter SWEET10
257819_at,0.84647,5.44E-01,-0.6363423,-6.62553,-0.02048667,RALFL25,protein ralf-like 25
263300_at,0.84647,5.44E-01,-0.6363392,-6.62553,-0.02441333,,
253276_at,0.846481,5.45E-01,-0.6362027,-6.62563,-0.0327,CCoAOMT1,putative caffeoyl-CoA O-methyltransferase
255105_at,0.846481,5.45E-01,-0.6361403,-6.62567,-0.02738,SULTR1;1,sulfate transporter 1.1
260488_at,0.846481,5.45E-01,-0.6361284,-6.62568,-0.02856333,ZML2,GATA transcription factor 28
253208_at,0.846481,5.45E-01,-0.6360869,-6.62571,-0.03476333,MRL1,pentatricopeptide repeat protein MRL1
264924_at,0.846485,5.45E-01,-0.6360222,-6.62575,-0.02195,RPAC43,RNA polymerase I subunit 43
249703_at,0.846511,5.45E-01,0.6359343,-6.62581,0.03211333,AT5G35560,DENN (AEX-3) domain-containing protein
249191_at,0.846749,5.45E-01,0.6356254,-6.62602,0.02538667,AT5G42760,leucine carboxyl methyltransferase
262073_at,0.84693,5.45E-01,0.6353758,-6.62619,0.02138333,BPEp,transcription factor BPE
251868_at,0.847089,5.45E-01,0.6351494,-6.62634,0.02028667,RPB5E,"RNA polymerase II fifth largest subunit, E"
258734_at,0.847116,5.45E-01,0.6350075,-6.62644,0.02270333,AT3G05860,MADS-box transcription factor family protein
248969_at,0.847116,5.45E-01,0.6350012,-6.62644,0.04214667,AT5G45310,hypothetical protein
248857_at,0.847152,5.45E-01,0.634902,-6.62651,0.04281667,AT5G46640,AT hook motif DNA-binding family protein
246648_at,0.847152,5.45E-01,0.6348427,-6.62655,0.02086,AT5G35140,pseudo
249811_at,0.847184,5.45E-01,-0.6347494,-6.62661,-0.04360667,AT5G23760,putative copper transport protein
261452_s_at,0.847186,5.45E-01,-0.6346745,-6.62666,-0.02419,AT1G21020,pseudo
251094_at,0.847186,5.45E-01,0.6346265,-6.62669,0.03708333,AT5G01350,hypothetical protein
247931_at,0.847272,5.46E-01,-0.6344282,-6.62683,-0.03124667,AT5G57040,Lactoylglutathione lyase / glyoxalase I family protein
262864_at,0.847272,5.46E-01,0.6342385,-6.62696,0.02239,AT1G64920,UDP-glycosyltransferase 79B11
246227_at,0.847272,5.46E-01,0.6341819,-6.627,0.02109,AT4G36510,hypothetical protein
246032_s_at,0.847272,5.46E-01,0.6341777,-6.627,0.02688667,,
257230_at,0.847272,5.46E-01,0.6341767,-6.627,0.03263333,DegP11,DegP protease 11
246308_at,0.847272,5.46E-01,-0.6341747,-6.627,-0.03212667,G4,chlorophyll synthase
256082_at,0.84739,5.46E-01,0.6339103,-6.62718,0.03203667,AT1G20720,RAD3-like DNA-binding helicase protein
248276_at,0.84739,5.46E-01,0.6338872,-6.6272,0.04111667,YSL3,metal-nicotianamine transporter YSL3
250364_at,0.84739,5.46E-01,0.6337913,-6.62726,0.02434,AT5G11400,putative inactive serine/threonine-protein kinase
248391_at,0.84739,5.46E-01,-0.6336965,-6.62732,-0.03926333,AT5G52030,TraB family protein
261861_at,0.84739,5.46E-01,-0.6336405,-6.62736,-0.02425333,AT1G50450,Saccharopine dehydrogenase
263511_at,0.84739,5.46E-01,0.6336346,-6.62737,0.02125667,AT2G12420,pseudo
264094_at,0.84739,5.46E-01,0.6335418,-6.62743,0.02981333,AT1G79200,hypothetical protein
258886_at,0.84739,5.46E-01,0.6335345,-6.62743,0.02168667,IMPA-7,importin alpha isoform 7
246016_at,0.84739,5.46E-01,-0.63349,-6.62746,-0.02337667,HK5,histidine kinase 5
254470_at,0.84739,5.46E-01,0.633449,-6.62749,0.02194333,AT4G20490,pseudo
259731_at,0.847418,5.46E-01,0.6333593,-6.62755,0.04908333,AT1G77460,armadillo/beta-catenin-like repeat and C2 domain-containing protein
251024_at,0.847487,5.46E-01,0.6330938,-6.62773,0.02316,AT5G02180,transmembrane amino acid transporter family protein
253900_at,0.847487,5.46E-01,-0.6330936,-6.62773,-0.0417,AT4G27130,protein translation factor SUI1-1
245763_at,0.847487,5.46E-01,0.63308,-6.62774,0.05813,AT1G27850,hypothetical protein
260119_at,0.847487,5.46E-01,-0.6330473,-6.62776,-0.03170667,AT1G33930,P-loop containing nucleoside triphosphate hydrolases superfamily protein
259892_at,0.847503,5.47E-01,-0.6328882,-6.62787,-0.0357,GER1,germin-like protein subfamily 3 member 1
266571_at,0.847503,5.47E-01,0.6327761,-6.62795,0.02450667,AT2G23830,vesicle-associated protein 3-1
245881_at,0.847503,5.47E-01,0.6327049,-6.62799,0.04748333,CPuORF43///CPuORF41///AT5G09460,conserved peptide upstream open reading frame 43///conserved peptide upstream open reading frame 41///transcription factor bHLH143
246389_at,0.847503,5.47E-01,0.6327001,-6.628,0.04110667,AAP3,amino acid permease 3
245307_at,0.847503,5.47E-01,0.6326969,-6.628,0.04328667,AT4G16770,iron ion binding / oxidoreductase
266481_at,0.847503,5.47E-01,-0.6326692,-6.62802,-0.02171667,TCP10,transcription factor TCP10
250566_at,0.847703,5.47E-01,-0.632344,-6.62824,-0.03064667,TCP17,transcription factor TCP17
258536_at,0.847703,5.47E-01,-0.6323393,-6.62824,-0.03255333,REP,Rab escort protein
257754_at,0.847722,5.47E-01,-0.632259,-6.62829,-0.04436333,RAB7B,Ras-related protein RABG3f
259532_at,0.847923,5.47E-01,-0.6319105,-6.62853,-0.04518667,AT1G12470,zinc ion binding protein
261198_at,0.847923,5.47E-01,0.6318966,-6.62854,0.07449333,NRT2.5,nitrate transporter2.5
252237_at,0.847923,5.47E-01,0.6317666,-6.62863,0.02175,AT3G49950,scarecrow-like protein 32
253926_at,0.847923,5.47E-01,0.631734,-6.62865,0.05507667,AT4G26650,RNA recognition motif-containing protein
264072_at,0.847923,5.47E-01,-0.6316612,-6.6287,-0.02069,,
264861_at,0.847923,5.47E-01,0.6316399,-6.62871,0.02703667,AT1G24320,alpha-glucosidase 2
255737_at,0.847923,5.47E-01,-0.6316281,-6.62872,-0.05385333,AT1G25420,Vps4 activity in the MVB pathway regulator
260969_at,0.848018,5.47E-01,-0.6314295,-6.62885,-0.04004667,ATBETAFRUCT4,acid beta-fructofuranosidase 4
251887_at,0.848018,5.47E-01,0.6314076,-6.62887,0.04537667,FIP37,FKBP12 interacting protein 37
266306_at,0.848032,5.48E-01,0.631333,-6.62892,0.03851333,AT2G26970,"polynucleotidyl transferase, ribonuclease H-like superfamily protein"
259585_at,0.848301,5.48E-01,0.6309532,-6.62918,0.03253,AT1G28090,polynucleotide adenylyltransferase family protein
254182_at,0.848301,5.48E-01,-0.6309029,-6.62921,-0.02030667,AT4G23950,Galactose-binding protein
266251_s_at,0.848301,5.48E-01,0.6308713,-6.62923,0.03021333,AT5G53410///AT5G52080///CYP708A2///AT2G27540///AT2G18320,hypothetical protein///hypothetical protein///cytochrome P450 708A2///hypothetical protein///F-box associated ubiquitination effector family protein
253464_at,0.84837,5.48E-01,0.6307391,-6.62932,0.08346333,AT4G32030,hypothetical protein
265255_at,0.848521,5.48E-01,0.6305208,-6.62947,0.02237333,AT2G28420,lactoylglutathione lyase / glyoxalase I-like protein
262757_at,0.848652,5.48E-01,0.6303242,-6.6296,0.02786333,ATCHX1,cation/H(+) antiporter 1
266899_at,0.848759,5.48E-01,0.6299458,-6.62985,0.02712667,AT2G34620,mitochondrial transcription termination factor family protein
264977_at,0.848759,5.48E-01,0.6299353,-6.62986,0.04518,AT1G27090,uncharacterized glycine-rich protein
257736_at,0.848759,5.48E-01,-0.629789,-6.62996,-0.02553667,AT3G27410,hypothetical protein
264768_at,0.848759,5.49E-01,0.6297109,-6.63001,0.02581667,AT1G61410,DNA double-strand break repair and VJ recombination XRCC4 protein
253934_at,0.848759,5.49E-01,-0.6297057,-6.63001,-0.02002333,AT4G26830,O-Glycosyl hydrolases family 17 protein
265679_at,0.848759,5.49E-01,0.6296514,-6.63005,0.03485,AT2G32240///AT2G32235,hypothetical protein///hypothetical protein
258713_at,0.848759,5.49E-01,0.6296292,-6.63007,0.07653667,AT3G09735,DNA-binding protein S1FA3
249692_s_at,0.848759,5.49E-01,-0.6296279,-6.63007,-0.02492667,AT5G36740///AT5G36670,Acyl-CoA N-acyltransferase domain-containing protein///RING/FYVE/PHD zinc finger-containing protein
253030_at,0.848759,5.49E-01,0.6296184,-6.63007,0.03317667,FRS5,protein FAR1-related sequence 5
258386_at,0.848759,5.49E-01,0.6296104,-6.63008,0.02072,AT3G15520,peptidyl-prolyl cis-trans isomerase CYP37
248015_at,0.848926,5.49E-01,0.6293419,-6.63026,0.02802,AT5G56370,FBD-associated F-box protein
267333_at,0.848926,5.49E-01,0.6292866,-6.6303,0.02752333,DWA1,WD repeat-containing protein DWA1
253893_at,0.848926,5.49E-01,0.6292554,-6.63032,0.02677667,AT4G27390,hypothetical protein
249216_at,0.84896,5.49E-01,-0.6291597,-6.63038,-0.03969333,scpl42,serine carboxypeptidase-like 42
261580_at,0.849058,5.49E-01,0.6289928,-6.63049,0.0253,IQD18,protein IQ-domain 18
248519_at,0.849058,5.49E-01,-0.628937,-6.63053,-0.02372,HSD7///HSD4,hydroxysteroid dehydrogenase 7///hydroxysteroid dehydrogenase 4
259368_at,0.849115,5.49E-01,0.6287593,-6.63065,0.02054,AT1G69100,aspartyl protease family protein
246902_at,0.849115,5.49E-01,0.6287567,-6.63065,0.02439,AT5G25640,Rhomboid-related intramembrane serine protease family protein
258302_at,0.84921,5.49E-01,0.6285976,-6.63076,0.025,AT3G30610,pseudo
261535_at,0.849562,5.49E-01,-0.6281584,-6.63105,-0.03348667,AT1G01725,hypothetical protein
256546_at,0.849562,5.50E-01,0.6280783,-6.63111,0.02717667,AT3G14820,GDSL esterase/lipase
263186_at,0.849562,5.50E-01,0.6278746,-6.63124,0.03922333,AT1G36110,pseudo
252842_at,0.849562,5.50E-01,0.6278389,-6.63127,0.02212,AT3G42120,pseudo
245428_at,0.849562,5.50E-01,0.6278051,-6.63129,0.02152333,GATA26,GATA transcription factor 26
249720_at,0.849562,5.50E-01,-0.6275661,-6.63145,-0.03702667,FIM2,FIMBRIN5
263278_at,0.849562,5.50E-01,-0.6275238,-6.63148,-0.06764,DRP3B,dynamin-related protein 3B
254190_at,0.849562,5.50E-01,0.6275181,-6.63148,0.04032,AT4G23885,hypothetical protein
259606_at,0.849562,5.50E-01,-0.6274424,-6.63153,-0.03938333,MAP65-8,microtubule-associated protein 65-8
251100_at,0.849562,5.50E-01,0.6274415,-6.63153,0.03485,AT5G01670,putative aldose reductase
257596_at,0.849562,5.50E-01,-0.627383,-6.63157,-0.04334667,AT3G24760,F-box/kelch-repeat protein
252027_at,0.849562,5.50E-01,0.6273746,-6.63158,0.03818667,VSR1,vacuolar-sorting receptor 1
251758_at,0.849562,5.50E-01,0.6273184,-6.63162,0.04143333,AT3G55770,actin bundler LIM family protein WLIM2b
263783_at,0.849562,5.50E-01,0.6273169,-6.63162,0.04111333,WRKY46,putative WRKY transcription factor 46
260489_at,0.849562,5.50E-01,0.6272995,-6.63163,0.03468,AT1G51610,metal tolerance protein C4
256088_at,0.849562,5.50E-01,0.627129,-6.63174,0.02102333,AT1G20810,peptidyl-prolyl cis-trans isomerase FKBP18
265813_at,0.849562,5.50E-01,0.6270664,-6.63179,0.02705667,VND1,vascular related NAC-domain protein 1
253622_at,0.849562,5.50E-01,0.6270149,-6.63182,0.02532,CNGC9,cyclic nucleotide gated channel 9
267221_at,0.849562,5.50E-01,-0.6269568,-6.63186,-0.04123667,STI,protein STICHEL
256590_at,0.849562,5.50E-01,-0.6269309,-6.63188,-0.04606,HMG,FACT complex subunit SSRP1
251899_at,0.849562,5.50E-01,0.6269283,-6.63188,0.03893333,AT3G54400,aspartyl protease family protein
248874_at,0.849562,5.50E-01,0.6269057,-6.63189,0.02784,AT5G46460,pentatricopeptide repeat-containing protein
252765_at,0.849689,5.50E-01,0.6267046,-6.63203,0.02441667,AT3G42800,hypothetical protein
253565_at,0.849689,5.50E-01,-0.6266045,-6.63209,-0.02665333,AT4G31200,SWAP/Surp domain-containing protein
266543_at,0.849689,5.50E-01,0.6265929,-6.6321,0.02197333,AT2G35075,hypothetical protein
252444_at,0.849855,5.51E-01,-0.6263177,-6.63229,-0.02451,PHT4;3,inorganic phosphate transporter 4;3
258561_at,0.849855,5.51E-01,0.6262994,-6.6323,0.02562667,STP6,sugar transport protein 6
258885_at,0.849991,5.51E-01,-0.6260972,-6.63243,-0.0561,AT3G10030,aspartate/glutamate/uridylate kinase family protein
261659_at,0.850039,5.51E-01,0.6259721,-6.63252,0.04532667,TOR,serine/threonine-protein kinase TOR
260380_at,0.850039,5.51E-01,0.6259083,-6.63256,0.03501667,AT1G73870,zinc finger protein CONSTANS-LIKE 7
248068_at,0.850039,5.51E-01,-0.6258611,-6.63259,-0.02293333,AT5G55610,hypothetical protein
257298_at,0.850039,5.51E-01,-0.6258068,-6.63263,-0.03462667,AT3G28155,hypothetical protein
264927_at,0.850082,5.51E-01,-0.625677,-6.63272,-0.05071333,VPS34,phosphatidylinositol 3-kinase VPS34
246970_at,0.850082,5.51E-01,-0.6256087,-6.63276,-0.02262,CYP714A2,"cytochrome P450, family 714, subfamily A, polypeptide 2"
247682_at,0.850082,5.51E-01,0.6255103,-6.63283,0.02313333,AT5G59650,probable LRR receptor-like serine/threonine-protein kinase PAM74
257716_at,0.850082,5.51E-01,-0.6254835,-6.63284,-0.03171333,AT3G18300,hypothetical protein
251804_at,0.850082,5.51E-01,-0.6254608,-6.63286,-0.04463333,AT3G55430,O-Glycosyl hydrolases family 17 protein
267491_at,0.85019,5.51E-01,-0.6252882,-6.63297,-0.02824667,AT2G19140,pseudo
263944_at,0.850289,5.51E-01,0.6250855,-6.63311,0.03242667,AT2G36040,pseudo
245187_s_at,0.850289,5.51E-01,-0.6249919,-6.63317,-0.04417,AT1G67680///AT1G67650,SRP72 RNA-binding domain-containing protein///SRP72 RNA-binding domain protein
259904_at,0.850289,5.51E-01,0.6249482,-6.6332,0.02298,AT1G74150,kelch motif-containing protein
247961_at,0.850289,5.51E-01,-0.6249438,-6.6332,-0.02435333,AT5G56570,F-box/FBD/LRR-repeat protein
251137_at,0.850385,5.52E-01,-0.6247834,-6.63331,-0.03720667,AT5G01300,putative phosphatidylethanolamine-binding protein
247875_at,0.850495,5.52E-01,-0.6244564,-6.63353,-0.02706667,AT5G57720,AP2/B3-like transcriptional factor family protein
264388_at,0.850495,5.52E-01,-0.6244486,-6.63354,-0.02083667,AT1G11970,ubiquitin-like protein
254537_at,0.850495,5.52E-01,0.6243855,-6.63358,0.02249,AT4G19730,glycosyl hydrolase family protein
250287_at,0.850495,5.52E-01,-0.6243685,-6.63359,-0.07189333,Rap2.6L,ethylene-responsive transcription factor ERF113
246679_at,0.850495,5.52E-01,0.6243683,-6.63359,0.02977,AT5G33240,pseudo
246295_at,0.850496,5.52E-01,0.6242736,-6.63365,0.0208,CIP111,Cam interacting protein 111
250046_at,0.850496,5.52E-01,0.6242465,-6.63367,0.02020333,AT5G17720,"hydrolase, alpha/beta fold family protein"
247442_s_at,0.850554,5.52E-01,-0.6240218,-6.63382,-0.02456667,TUB3///TUB2,tubulin beta-2/beta-3 chain///tubulin beta-2/beta-3 chain
252851_at,0.850554,5.52E-01,-0.6240044,-6.63383,-0.04117333,AT4G40080,putative clathrin assembly protein
259139_at,0.850554,5.52E-01,0.6239522,-6.63387,0.02575,AT3G10240,putative F-box protein
260515_at,0.850554,5.52E-01,0.6239459,-6.63387,0.02037333,AT1G51460,ABC transporter G family member 13
254652_at,0.85056,5.52E-01,-0.6238794,-6.63392,-0.03822,WRKY28,WRKY DNA-binding protein 28
245920_at,0.850565,5.52E-01,0.6238139,-6.63396,0.02099333,AT5G28790,pseudo
251135_at,0.850586,5.52E-01,0.6237201,-6.63402,0.02761333,AT5G01280,hypothetical protein
252729_at,0.850586,5.52E-01,0.6235745,-6.63412,0.02665333,AT3G43100,pseudo
256998_at,0.850586,5.52E-01,0.6235591,-6.63413,0.03057333,AT3G14180,sequence-specific DNA binding transcription factor
253825_at,0.850586,5.52E-01,0.6235525,-6.63413,0.0408,AT4G28025,hypothetical protein
246850_at,0.850588,5.52E-01,0.6234324,-6.63421,0.03605,LON1,lon protease 1
263962_at,0.850588,5.52E-01,-0.6234297,-6.63421,-0.06009,AT2G36350,protein kinase
256535_at,0.850645,5.53E-01,0.6232503,-6.63433,0.03296,NAC015,protein BEARSKIN1
252253_at,0.850645,5.53E-01,0.6232366,-6.63434,0.02504333,AT3G49300,proline-rich family protein
260355_at,0.850645,5.53E-01,-0.6231231,-6.63442,-0.022,CRC,putative transcription factor CRABS CLAW
266316_at,0.850645,5.53E-01,-0.6231029,-6.63443,-0.13924,AT2G27080,late embryogenesis abundant hydroxyproline-rich glycoprotein
266404_at,0.850645,5.53E-01,-0.6230702,-6.63445,-0.02367667,AT2G38590,F-box protein
254421_at,0.850756,5.53E-01,-0.6228821,-6.63458,-0.02043,VAL3,B3 domain-containing transcription factor VAL3
260256_at,0.850756,5.53E-01,-0.6227903,-6.63464,-0.02696,AT1G74350,"Intron maturase, type II family protein"
267284_at,0.850756,5.53E-01,-0.6227323,-6.63468,-0.04035,AT2G23700,hypothetical protein
249668_at,0.850756,5.53E-01,-0.6226677,-6.63472,-0.02833,AT5G35870,hypothetical protein
263016_at,0.850756,5.53E-01,-0.6226326,-6.63475,-0.02819,AT1G23410,40S ribosomal protein S27a-1
251453_at,0.850756,5.53E-01,-0.6225939,-6.63477,-0.02644667,AT3G60070,major facilitator protein
263900_at,0.850759,5.53E-01,0.6225302,-6.63481,0.02165,AT2G36290,alpha/beta-Hydrolases superfamily protein
248939_at,0.85077,5.53E-01,-0.6224041,-6.6349,-0.02341333,AT5G45790,ubiquitin carboxyl-terminal hydrolase family protein
265264_at,0.85077,5.53E-01,-0.6223987,-6.6349,-0.02268667,AT2G42930,carbohydrate-binding X8 domain-containing protein
250319_at,0.850827,5.53E-01,-0.6222787,-6.63498,-0.02274,AT5G12120,ubiquitin-associated/translation elongation factor EF1B protein
259164_at,0.850856,5.53E-01,0.6221885,-6.63504,0.06291,BET10,bromodomain and extraterminal domain protein 10
250377_at,0.850884,5.53E-01,0.6220218,-6.63515,0.03342,AT5G11560,PQQ_DH domain-containing protein
262036_at,0.850884,5.53E-01,0.6220151,-6.63516,0.02283333,AT1G35530,helicase FANCM
246102_at,0.850884,5.53E-01,-0.6219464,-6.6352,-0.02975667,AT5G32590,myosin heavy chain-like protein
253047_at,0.850884,5.53E-01,-0.6218871,-6.63524,-0.02932333,AT4G37295,hypothetical protein
246208_at,0.850884,5.53E-01,0.6218598,-6.63526,0.03423667,SFH12,protein SEC14-like 12
255750_at,0.85093,5.53E-01,-0.6217289,-6.63535,-0.02836667,AT1G31960,hypothetical protein
266656_at,0.85093,5.53E-01,0.621691,-6.63537,0.0743,ATCTH,putative Cys3His zinc finger protein ATCTH
251292_at,0.851032,5.54E-01,0.6215243,-6.63548,0.04114,AT3G61920,hypothetical protein
248858_at,0.851051,5.54E-01,0.6214442,-6.63554,0.02796,AT5G46630,clathrin adaptor complexes medium subunit family protein
251863_at,0.851176,5.54E-01,-0.6212543,-6.63566,-0.02106,MRH2,armadillo repeat-containing kinesin-like protein 1
254932_at,0.851252,5.54E-01,0.6211099,-6.63576,0.03486667,AT4G11120,putative translation elongation factor Ts
257708_at,0.851252,5.54E-01,-0.6210541,-6.63579,-0.06867667,PA200,proteasome activating protein 200
263304_at,0.851319,5.54E-01,-0.6208986,-6.6359,-0.02348333,AT2G01920,ENTH/VHS/GAT family protein
252922_at,0.851319,5.54E-01,-0.6207597,-6.63599,-0.02921,AT4G39040,putative RNA-binding protein containing KH domain
264376_at,0.851319,5.54E-01,0.6207056,-6.63603,0.03093,AT2G25070,probable protein phosphatase 2C 21
253075_at,0.851319,5.54E-01,-0.6206933,-6.63603,-0.02647,AT4G36150,TIR-NBS-LRR class disease resistance protein
264454_at,0.851319,5.54E-01,-0.6206848,-6.63604,-0.05637,AT1G10320,zinc finger CCCH domain-containing protein 5
248239_at,0.851378,5.54E-01,0.6205404,-6.63614,0.0211,AT5G53920,ribosomal protein L11 methyltransferase-like protein
258553_at,0.851378,5.54E-01,-0.6205015,-6.63616,-0.03871333,PDE320,trigalactosyldiacylglycerol 4
245461_at,0.851378,5.54E-01,0.6203112,-6.63629,0.03898333,AT4G17000,hypothetical protein
256304_at,0.851378,5.54E-01,0.6202516,-6.63633,0.02658,AT1G69523,S-adenosylmethionine-dependent methyltransferase domain-containing protein
266422_at,0.851378,5.54E-01,-0.6201986,-6.63636,-0.02891667,GAUT7,"alpha-1,4-galacturonosyltransferase"
249736_at,0.851378,5.54E-01,-0.6201699,-6.63638,-0.02653667,AT5G24460,hypothetical protein
265600_at,0.851378,5.54E-01,-0.6201281,-6.63641,-0.02176333,AT2G14230,pseudo
255124_at,0.851378,5.55E-01,-0.6200081,-6.63649,-0.02415,PUM15,pumilio 15
260283_at,0.851378,5.55E-01,-0.619961,-6.63652,-0.03520667,PTAC17,protein plastid transcriptionally active 17
261458_at,0.851378,5.55E-01,-0.6199032,-6.63656,-0.03373,AT1G21080,DNAJ heat shock N-terminal domain-containing protein
251102_at,0.851378,5.55E-01,-0.6198566,-6.63659,-0.02822333,CHX27,cation/H(+) antiporter 27
253813_at,0.851378,5.55E-01,-0.6198461,-6.6366,-0.02657333,AT4G28150,hypothetical protein
263570_at,0.851378,5.55E-01,-0.619843,-6.6366,-0.03426,AAO3,abscisic-aldehyde oxidase
253569_at,0.851379,5.55E-01,-0.6197822,-6.63664,-0.03431333,AT4G31250,putative LRR receptor-like serine/threonine-protein kinase
263061_at,0.85143,5.55E-01,-0.6196689,-6.63671,-0.02105333,AT2G18190,P-loop containing nucleoside triphosphate hydrolases superfamily protein
248600_at,0.851532,5.55E-01,0.6194932,-6.63683,0.02164667,AT5G49390,hypothetical protein
250365_at,0.851532,5.55E-01,-0.6194419,-6.63686,-0.05593333,AT5G11410,protein kinase family protein
247782_at,0.851583,5.55E-01,0.6193288,-6.63694,0.03929667,AT5G58790,hypothetical protein
264033_at,0.851814,5.55E-01,-0.6190141,-6.63715,-0.02570333,AT2G03580,F-box-related family protein
263644_at,0.851814,5.55E-01,-0.6189333,-6.6372,-0.02064,AT2G04730,pseudo
258752_at,0.851814,5.55E-01,0.6189067,-6.63722,0.03100667,EXO70H4,exocyst subunit exo70 family protein H4
246215_at,0.851874,5.55E-01,0.6187846,-6.6373,0.03720333,AT4G37180,myb family transcription factor
263598_at,0.851937,5.55E-01,0.618658,-6.63738,0.02635,EXGT-A3,endoxyloglucan transferase A3
256258_at,0.851968,5.56E-01,-0.6184592,-6.63751,-0.04527333,NF-YC11,"nuclear factor Y, subunit C11"
252325_at,0.851968,5.56E-01,0.6184488,-6.63752,0.02849667,CSR1,acetolactate synthase
AFFX-r2-Ec-bioB-M_at,0.851968,5.56E-01,0.6183939,-6.63756,0.10187667,,
250249_at,0.851968,5.56E-01,-0.618386,-6.63756,-0.04016,AT5G13760,plasma-membrane choline transporter family protein
254937_at,0.852001,5.56E-01,0.6182919,-6.63763,0.02605333,AT4G10750,phosphoenolpyruvate carboxylase family protein
252052_at,0.852019,5.56E-01,0.6182124,-6.63768,0.02618333,CWINV2,"beta-fructofuranosidase, insoluble isoenzyme CWINV2"
255425_s_at,0.852137,5.56E-01,0.6179935,-6.63782,0.02070667,AT4G02950///AT4G03360,ubiquitin family protein///ubiquitin family protein
258945_at,0.852137,5.56E-01,-0.6179698,-6.63784,-0.02157,CPK2,Ccalcium-dependent protein kinase 2
261046_at,0.852208,5.56E-01,-0.6178158,-6.63794,-0.01930333,AT1G01390,UDP-glycosyltransferase 72B2
256935_at,0.852208,5.56E-01,0.6177751,-6.63797,0.03200667,AT3G22570,protease inhibitor/seed storage/lipid transfer protein family protein
265843_at,0.852268,5.56E-01,-0.6176526,-6.63805,-0.05084333,ACX5,acyl-CoA oxidase 5
262521_at,0.852449,5.56E-01,0.6174033,-6.63821,0.04133333,AT1G17130,hypothetical protein
